correct_classification_tgt,true_prob_before_src,max_prob_before_src,true_prob_after_tgt,max_prob_after_tgt,model_src,model_tgt,attack,attack_param,l2_norm,ssim
True,0.9859511256217957,0.9859511256217957,0.9952730536460876,0.9952730536460876,resnet50,vgg16,pgd,0.09,10.898366928100586,0.920738160610199
True,0.9856581091880798,0.9856581091880798,0.9999390840530396,0.9999390840530396,resnet50,vgg16,pgd,0.09,10.996493339538574,0.9012693166732788
True,0.9748320579528809,0.9748320579528809,0.9999268054962158,0.9999268054962158,resnet50,vgg16,pgd,0.09,10.993610382080078,0.900794506072998
True,0.9967948794364929,0.9967948794364929,0.9889940619468689,0.9889940619468689,resnet50,vgg16,pgd,0.09,11.039230346679688,0.8327039480209351
True,0.9890475869178772,0.9890475869178772,0.9996910095214844,0.9996910095214844,resnet50,vgg16,pgd,0.09,10.769601821899414,0.923625111579895
False,0.9987567663192749,0.9987567663192749,0.0638081356883049,0.1978558450937271,resnet50,vgg16,pgd,0.09,10.673726081848145,0.8298854231834412
True,0.9959398508071899,0.9959398508071899,0.9906846284866333,0.9906846284866333,resnet50,vgg16,pgd,0.09,11.02437686920166,0.9274033308029175
True,0.9934543371200562,0.9934543371200562,0.939859926700592,0.939859926700592,resnet50,vgg16,pgd,0.09,11.107325553894043,0.8761183619499207
True,0.9804065227508545,0.9804065227508545,0.8915444016456604,0.8915444016456604,resnet50,vgg16,pgd,0.09,10.970072746276855,0.7323160171508789
True,0.9984664916992188,0.9984664916992188,0.7022876739501953,0.7022876739501953,resnet50,vgg16,pgd,0.09,10.975016593933105,0.9134637713432312
True,0.9960901141166687,0.9960901141166687,0.9864832758903503,0.9864832758903503,resnet50,vgg16,pgd,0.09,11.085127830505371,0.894852340221405
True,0.9962515234947205,0.9962515234947205,0.9983963370323181,0.9983963370323181,resnet50,vgg16,pgd,0.09,11.025076866149902,0.9052748084068298
True,0.9985600113868713,0.9985600113868713,0.9999836683273315,0.9999836683273315,resnet50,vgg16,pgd,0.09,11.054781913757324,0.9161435961723328
True,0.9903799295425415,0.9903799295425415,0.7420696020126343,0.7420696020126343,resnet50,vgg16,pgd,0.09,10.982246398925781,0.7559830546379089
False,0.8287179470062256,0.8287179470062256,0.07662194222211838,0.24294015765190125,resnet50,vgg16,pgd,0.09,10.78941822052002,0.7981049418449402
True,0.9905347228050232,0.9905347228050232,0.389901727437973,0.389901727437973,resnet50,vgg16,pgd,0.09,11.00705623626709,0.7931778430938721
True,0.9944314360618591,0.9944314360618591,0.9034010171890259,0.9034010171890259,resnet50,vgg16,pgd,0.09,10.945771217346191,0.8815056681632996
False,0.9755632877349854,0.9755632877349854,0.21871908009052277,0.7291867136955261,resnet50,vgg16,pgd,0.09,10.42628288269043,0.8285337686538696
True,0.9897451996803284,0.9897451996803284,0.999954342842102,0.999954342842102,resnet50,vgg16,pgd,0.09,10.661659240722656,0.8654447793960571
True,0.9838902354240417,0.9838902354240417,0.565739631652832,0.565739631652832,resnet50,vgg16,pgd,0.09,10.806700706481934,0.7597395777702332
True,0.9927219748497009,0.9927219748497009,0.9980376362800598,0.9980376362800598,resnet50,vgg16,pgd,0.09,11.10356330871582,0.8778561353683472
True,0.9980859756469727,0.9980859756469727,0.7915894985198975,0.7915894985198975,resnet50,vgg16,pgd,0.09,11.034340858459473,0.867355227470398
True,0.995461642742157,0.995461642742157,0.9995742440223694,0.9995742440223694,resnet50,vgg16,pgd,0.09,10.970426559448242,0.8792416453361511
True,0.9979925155639648,0.9979925155639648,0.6060654520988464,0.6060654520988464,resnet50,vgg16,pgd,0.09,11.04694938659668,0.8852819204330444
False,0.9941394329071045,0.9941394329071045,0.20959864556789398,0.41648221015930176,resnet50,vgg16,pgd,0.09,10.778244972229004,0.847869336605072
True,0.9956134557723999,0.9956134557723999,0.956800639629364,0.956800639629364,resnet50,vgg16,pgd,0.09,10.966434478759766,0.8027724623680115
True,0.9908316731452942,0.9908316731452942,0.9832196831703186,0.9832196831703186,resnet50,vgg16,pgd,0.09,11.074081420898438,0.8846126794815063
True,0.9967833757400513,0.9967833757400513,0.7955702543258667,0.7955702543258667,resnet50,vgg16,pgd,0.09,10.834951400756836,0.8550843000411987
True,0.9971505999565125,0.9971505999565125,0.9995101690292358,0.9995101690292358,resnet50,vgg16,pgd,0.09,10.899250984191895,0.8202494382858276
True,0.9925561547279358,0.9925561547279358,0.9991632699966431,0.9991632699966431,resnet50,vgg16,pgd,0.09,10.893696784973145,0.9096273183822632
True,0.9845361113548279,0.9845361113548279,0.9987301230430603,0.9987301230430603,resnet50,vgg16,pgd,0.09,10.945268630981445,0.7651430368423462
True,0.9854265451431274,0.9854265451431274,1.0,1.0,resnet50,vgg16,pgd,0.09,10.7566499710083,0.8335131406784058
True,0.991421639919281,0.991421639919281,0.9144481420516968,0.9144481420516968,resnet50,vgg16,pgd,0.09,11.089381217956543,0.9598070383071899
True,0.9941806197166443,0.9941806197166443,0.9677556753158569,0.9677556753158569,resnet50,vgg16,pgd,0.09,10.280980110168457,0.6996451616287231
True,0.9925285577774048,0.9925285577774048,0.9868561625480652,0.9868561625480652,resnet50,vgg16,pgd,0.09,10.45334529876709,0.8409058451652527
True,0.9932265877723694,0.9932265877723694,0.9331698417663574,0.9331698417663574,resnet50,vgg16,pgd,0.09,10.948107719421387,0.8584516048431396
