correct_classification_tgt,true_prob_before_src,max_prob_before_src,true_prob_after_tgt,max_prob_after_tgt,model_src,model_tgt,attack,attack_param,l2_norm,ssim
True,0.9986680746078491,0.9986680746078491,0.9793810248374939,0.9793810248374939,vgg16,resnet50,pgd,0.11,15.022552490234375,0.8791760802268982
True,0.9999978542327881,0.9999978542327881,0.9842812418937683,0.9842812418937683,vgg16,resnet50,pgd,0.11,14.684246063232422,0.8562609553337097
True,0.9999802112579346,0.9999802112579346,0.8459007143974304,0.8459007143974304,vgg16,resnet50,pgd,0.11,15.11878776550293,0.8499394655227661
True,0.9998633861541748,0.9998633861541748,0.9947566986083984,0.9947566986083984,vgg16,resnet50,pgd,0.11,14.378960609436035,0.775469958782196
True,0.9992606043815613,0.9992606043815613,0.9954096674919128,0.9954096674919128,vgg16,resnet50,pgd,0.11,14.702595710754395,0.8814225196838379
False,0.030664198100566864,0.24286909401416779,0.0030363115947693586,0.7950332164764404,vgg16,resnet50,pgd,0.11,13.68707275390625,0.7764657735824585
True,0.9999357461929321,0.9999357461929321,0.07303446531295776,0.07303446531295776,vgg16,resnet50,pgd,0.11,15.90638542175293,0.8789779543876648
True,0.5261390805244446,0.5261390805244446,0.9303650856018066,0.9303650856018066,vgg16,resnet50,pgd,0.11,14.387704849243164,0.833827018737793
True,0.9977641105651855,0.9977641105651855,0.9854128956794739,0.9854128956794739,vgg16,resnet50,pgd,0.11,14.332024574279785,0.6612753868103027
True,0.902858555316925,0.902858555316925,0.9172258973121643,0.9172258973121643,vgg16,resnet50,pgd,0.11,14.920239448547363,0.8725292682647705
True,0.9997745156288147,0.9997745156288147,0.9929261207580566,0.9929261207580566,vgg16,resnet50,pgd,0.11,14.943163871765137,0.8478218913078308
True,0.9997931122779846,0.9997931122779846,0.9955358505249023,0.9955358505249023,vgg16,resnet50,pgd,0.11,14.819276809692383,0.8545824885368347
True,0.9999915361404419,0.9999915361404419,0.9946415424346924,0.9946415424346924,vgg16,resnet50,pgd,0.11,14.841462135314941,0.869703471660614
False,0.9990237951278687,0.9990237951278687,0.0005089539336040616,0.49878060817718506,vgg16,resnet50,pgd,0.11,14.144347190856934,0.6836111545562744
False,0.15962514281272888,0.2914247214794159,0.0047263395972549915,0.6958260536193848,vgg16,resnet50,pgd,0.11,13.902238845825195,0.7447709441184998
True,0.9974873065948486,0.9974873065948486,0.5821582674980164,0.5821582674980164,vgg16,resnet50,pgd,0.11,13.95082950592041,0.7318218946456909
True,0.9984509944915771,0.9984509944915771,0.9839558005332947,0.9839558005332947,vgg16,resnet50,pgd,0.11,14.808769226074219,0.8283175230026245
True,0.7766540050506592,0.7766540050506592,0.9863944053649902,0.9863944053649902,vgg16,resnet50,pgd,0.11,13.611577987670898,0.7767433524131775
True,0.9999963045120239,0.9999963045120239,0.9836966395378113,0.9836966395378113,vgg16,resnet50,pgd,0.11,13.93740463256836,0.809179961681366
False,0.9906614422798157,0.9906614422798157,0.22741945087909698,0.3463582992553711,vgg16,resnet50,pgd,0.11,13.381318092346191,0.694502055644989
True,0.9999997615814209,0.9999997615814209,0.9891403913497925,0.9891403913497925,vgg16,resnet50,pgd,0.11,14.580465316772461,0.8286020159721375
False,0.9884077906608582,0.9884077906608582,0.011455402709543705,0.620093822479248,vgg16,resnet50,pgd,0.11,14.419183731079102,0.8136302828788757
True,0.9996256828308105,0.9996256828308105,0.9706932902336121,0.9706932902336121,vgg16,resnet50,pgd,0.11,14.722820281982422,0.8238622546195984
True,0.9701827764511108,0.9701827764511108,0.9958192110061646,0.9958192110061646,vgg16,resnet50,pgd,0.11,14.69339656829834,0.8327600359916687
True,0.9454201459884644,0.9454201459884644,0.9878731966018677,0.9878731966018677,vgg16,resnet50,pgd,0.11,14.409065246582031,0.7835675477981567
True,0.9999858140945435,0.9999858140945435,0.9707499146461487,0.9707499146461487,vgg16,resnet50,pgd,0.11,14.178601264953613,0.7437856197357178
True,0.9997696280479431,0.9997696280479431,0.9909180402755737,0.9909180402755737,vgg16,resnet50,pgd,0.11,14.605274200439453,0.8365027904510498
True,0.9992350339889526,0.9992350339889526,0.9916274547576904,0.9916274547576904,vgg16,resnet50,pgd,0.11,14.557042121887207,0.7995446920394897
True,0.9999760389328003,0.9999760389328003,0.9858971238136292,0.9858971238136292,vgg16,resnet50,pgd,0.11,13.962554931640625,0.7653309106826782
False,0.9999938011169434,0.9999938011169434,0.25491154193878174,0.623595654964447,vgg16,resnet50,pgd,0.11,14.741988182067871,0.8579270839691162
True,0.9999996423721313,0.9999996423721313,0.7944048643112183,0.7944048643112183,vgg16,resnet50,pgd,0.11,14.241042137145996,0.6901853084564209
True,1.0,1.0,0.9946581721305847,0.9946581721305847,vgg16,resnet50,pgd,0.11,14.648616790771484,0.7728838920593262
False,0.9962365031242371,0.9962365031242371,0.07894887030124664,0.23919664323329926,vgg16,resnet50,pgd,0.11,15.948201179504395,0.9340708255767822
True,0.9990652203559875,0.9990652203559875,0.7304686903953552,0.7304686903953552,vgg16,resnet50,pgd,0.11,13.386436462402344,0.6222877502441406
True,0.9953802824020386,0.9953802824020386,0.9020333290100098,0.9020333290100098,vgg16,resnet50,pgd,0.11,13.471278190612793,0.7846546173095703
True,0.9999877214431763,0.9999877214431763,0.993144154548645,0.993144154548645,vgg16,resnet50,pgd,0.11,14.204421997070312,0.8122018575668335
False,0.9152818918228149,0.9152818918228149,0.00039605743950232863,0.9937692284584045,vgg16,resnet50,pgd,0.11,14.136994361877441,0.8220494985580444
True,0.9999494552612305,0.9999494552612305,0.7867122888565063,0.7867122888565063,vgg16,resnet50,pgd,0.11,15.021225929260254,0.8823895454406738
True,0.9993858337402344,0.9993858337402344,0.9309765696525574,0.9309765696525574,vgg16,resnet50,pgd,0.11,14.317301750183105,0.7620753049850464
True,0.9997549653053284,0.9997549653053284,0.9096649289131165,0.9096649289131165,vgg16,resnet50,pgd,0.11,14.376611709594727,0.7692911028862
True,0.9999982118606567,0.9999982118606567,0.9937866926193237,0.9937866926193237,vgg16,resnet50,pgd,0.11,14.956987380981445,0.8660531044006348
True,0.9417413473129272,0.9417413473129272,0.9711947441101074,0.9711947441101074,vgg16,resnet50,pgd,0.11,14.31722640991211,0.7421509623527527
True,0.9999994039535522,0.9999994039535522,0.9692623615264893,0.9692623615264893,vgg16,resnet50,pgd,0.11,14.149810791015625,0.7679893970489502
True,0.998372495174408,0.998372495174408,0.95097416639328,0.95097416639328,vgg16,resnet50,pgd,0.11,14.45888900756836,0.7965434789657593
False,0.03539117053151131,0.14679527282714844,0.0003434384416323155,0.8106624484062195,vgg16,resnet50,pgd,0.11,13.21419906616211,0.6935372352600098
True,0.9999790191650391,0.9999790191650391,0.9860542416572571,0.9860542416572571,vgg16,resnet50,pgd,0.11,14.562161445617676,0.8346601724624634
True,1.0,1.0,0.9746537804603577,0.9746537804603577,vgg16,resnet50,pgd,0.11,14.219832420349121,0.7954050898551941
False,0.8666437268257141,0.8666437268257141,0.000722608994692564,0.5256471037864685,vgg16,resnet50,pgd,0.11,14.160080909729004,0.7222949862480164
True,0.9998602867126465,0.9998602867126465,0.9905052781105042,0.9905052781105042,vgg16,resnet50,pgd,0.11,13.93859577178955,0.7450670003890991
True,0.9999668598175049,0.9999668598175049,0.985680103302002,0.985680103302002,vgg16,resnet50,pgd,0.11,14.836348533630371,0.786308765411377
False,0.9915536046028137,0.9915536046028137,0.008840232156217098,0.9866611361503601,vgg16,resnet50,pgd,0.11,14.145490646362305,0.7482976913452148
False,0.009684192016720772,0.3639225661754608,0.013621702790260315,0.09026112407445908,vgg16,resnet50,pgd,0.11,15.556827545166016,0.9157395362854004
False,0.3099556565284729,0.3099556565284729,0.0010101664811372757,0.9765129089355469,vgg16,resnet50,pgd,0.11,15.469162940979004,0.8923921585083008
True,0.9940693378448486,0.9940693378448486,0.7962390184402466,0.7962390184402466,vgg16,resnet50,pgd,0.11,14.682387351989746,0.8724014163017273
True,0.8144246935844421,0.8144246935844421,0.9977018237113953,0.9977018237113953,vgg16,resnet50,pgd,0.11,15.490214347839355,0.8794419169425964
False,0.46571192145347595,0.46571192145347595,0.02754277177155018,0.19274987280368805,vgg16,resnet50,pgd,0.11,13.970951080322266,0.748735785484314
False,0.8995105624198914,0.8995105624198914,0.010956953279674053,0.3408660292625427,vgg16,resnet50,pgd,0.11,13.936760902404785,0.7380143404006958
True,0.999232292175293,0.999232292175293,0.9929559230804443,0.9929559230804443,vgg16,resnet50,pgd,0.11,15.260774612426758,0.8897874355316162
True,0.9999991655349731,0.9999991655349731,0.998096764087677,0.998096764087677,vgg16,resnet50,pgd,0.11,15.43875789642334,0.8950656652450562
