correct_classification_tgt,true_prob_before_src,max_prob_before_src,true_prob_after_tgt,max_prob_after_tgt,model_src,model_tgt,attack,attack_param,l2_norm,ssim
True,0.9859511256217957,0.9859511256217957,0.9970525503158569,0.9970525503158569,resnet50,vgg16,cw,10.0,2.96968936920166,0.9941155314445496
True,0.9856581091880798,0.9856581091880798,0.9999614953994751,0.9999614953994751,resnet50,vgg16,cw,10.0,4.4545512199401855,0.981076717376709
True,0.9748320579528809,0.9748320579528809,0.9999874830245972,0.9999874830245972,resnet50,vgg16,cw,10.0,4.240004539489746,0.9819703102111816
True,0.9967948794364929,0.9967948794364929,0.9993775486946106,0.9993775486946106,resnet50,vgg16,cw,10.0,4.476544380187988,0.9587640762329102
True,0.9890475869178772,0.9890475869178772,0.9997406601905823,0.9997406601905823,resnet50,vgg16,cw,10.0,3.7697136402130127,0.9901296496391296
False,0.9987567663192749,0.9987567663192749,0.035363681614398956,0.2390975058078766,resnet50,vgg16,cw,10.0,1.3965555429458618,0.9932345747947693
True,0.9959398508071899,0.9959398508071899,0.9989936947822571,0.9989936947822571,resnet50,vgg16,cw,10.0,2.373216152191162,0.9948586821556091
True,0.9934543371200562,0.9934543371200562,0.5469698309898376,0.5469698309898376,resnet50,vgg16,cw,10.0,2.307755947113037,0.9936140775680542
True,0.9804065227508545,0.9804065227508545,0.9822733998298645,0.9822733998298645,resnet50,vgg16,cw,10.0,4.959151268005371,0.9228982925415039
True,0.9984664916992188,0.9984664916992188,0.8262097239494324,0.8262097239494324,resnet50,vgg16,cw,10.0,1.5126878023147583,0.9969426989555359
True,0.9960901141166687,0.9960901141166687,0.9964148998260498,0.9964148998260498,resnet50,vgg16,cw,10.0,4.228817462921143,0.9749409556388855
True,0.9962515234947205,0.9962515234947205,0.9991635084152222,0.9991635084152222,resnet50,vgg16,cw,10.0,4.137423992156982,0.9807259440422058
True,0.9985600113868713,0.9985600113868713,0.9999942779541016,0.9999942779541016,resnet50,vgg16,cw,10.0,3.8908205032348633,0.9881315231323242
True,0.9903799295425415,0.9903799295425415,0.9997599720954895,0.9997599720954895,resnet50,vgg16,cw,10.0,4.729101657867432,0.9371881484985352
False,0.8287179470062256,0.8287179470062256,0.11225555837154388,0.3431202471256256,resnet50,vgg16,cw,10.0,0.7848255634307861,0.9977388381958008
True,0.9905347228050232,0.9905347228050232,0.9689022898674011,0.9689022898674011,resnet50,vgg16,cw,10.0,5.440640926361084,0.9366791248321533
True,0.9944314360618591,0.9944314360618591,0.994778037071228,0.994778037071228,resnet50,vgg16,cw,10.0,2.8085274696350098,0.9887685179710388
True,0.9755632877349854,0.9755632877349854,0.6478540301322937,0.6478540301322937,resnet50,vgg16,cw,10.0,3.175936698913574,0.9810916185379028
True,0.9897451996803284,0.9897451996803284,0.9999572038650513,0.9999572038650513,resnet50,vgg16,cw,10.0,2.1759326457977295,0.9919812083244324
True,0.9838902354240417,0.9838902354240417,0.9903144240379333,0.9903144240379333,resnet50,vgg16,cw,10.0,1.1459141969680786,0.9959060549736023
True,0.9927219748497009,0.9927219748497009,0.9999979734420776,0.9999979734420776,resnet50,vgg16,cw,10.0,5.229746341705322,0.963244616985321
True,0.9980859756469727,0.9980859756469727,0.971574604511261,0.971574604511261,resnet50,vgg16,cw,10.0,1.7894213199615479,0.9960260391235352
True,0.995461642742157,0.995461642742157,0.9966919422149658,0.9966919422149658,resnet50,vgg16,cw,10.0,4.6617937088012695,0.9748281836509705
True,0.9979925155639648,0.9979925155639648,0.7499696612358093,0.7499696612358093,resnet50,vgg16,cw,10.0,3.5051627159118652,0.9831942319869995
True,0.9941394329071045,0.9941394329071045,0.8726032376289368,0.8726032376289368,resnet50,vgg16,cw,10.0,3.94457745552063,0.976352334022522
True,0.9956134557723999,0.9956134557723999,0.9994174242019653,0.9994174242019653,resnet50,vgg16,cw,10.0,5.563740253448486,0.9260801076889038
True,0.9908316731452942,0.9908316731452942,0.9994823932647705,0.9994823932647705,resnet50,vgg16,cw,10.0,3.578294038772583,0.9817678332328796
True,0.9967833757400513,0.9967833757400513,0.9987571239471436,0.9987571239471436,resnet50,vgg16,cw,10.0,3.638761281967163,0.9803814888000488
True,0.9971505999565125,0.9971505999565125,0.9999690055847168,0.9999690055847168,resnet50,vgg16,cw,10.0,2.778097629547119,0.9833223819732666
True,0.9925561547279358,0.9925561547279358,0.999995231628418,0.999995231628418,resnet50,vgg16,cw,10.0,3.812605857849121,0.9862818717956543
True,0.9845361113548279,0.9845361113548279,0.999998927116394,0.999998927116394,resnet50,vgg16,cw,10.0,5.755616664886475,0.913235604763031
True,0.9854265451431274,0.9854265451431274,0.9999998807907104,0.9999998807907104,resnet50,vgg16,cw,10.0,4.281439304351807,0.9603650569915771
True,0.991421639919281,0.991421639919281,0.9889000654220581,0.9889000654220581,resnet50,vgg16,cw,10.0,1.8188579082489014,0.9983921051025391
True,0.9941806197166443,0.9941806197166443,0.9987362027168274,0.9987362027168274,resnet50,vgg16,cw,10.0,4.266454696655273,0.9637274742126465
True,0.9925285577774048,0.9925285577774048,0.9910948276519775,0.9910948276519775,resnet50,vgg16,cw,10.0,3.0477662086486816,0.9889547228813171
True,0.9932265877723694,0.9932265877723694,0.9999555349349976,0.9999555349349976,resnet50,vgg16,cw,10.0,1.80077064037323,0.9923127889633179
False,0.9992368221282959,0.9992368221282959,0.30877605080604553,0.6512913107872009,resnet50,vgg16,cw,10.0,6.2517409324646,0.9496090412139893
True,0.995278000831604,0.995278000831604,0.9998520612716675,0.9998520612716675,resnet50,vgg16,cw,10.0,1.5716112852096558,0.9978622794151306
True,0.9971703886985779,0.9971703886985779,0.9974408149719238,0.9974408149719238,resnet50,vgg16,cw,10.0,5.0070881843566895,0.9566656947135925
True,0.9922803640365601,0.9922803640365601,0.9997931122779846,0.9997931122779846,resnet50,vgg16,cw,10.0,3.0493526458740234,0.9830121397972107
True,0.9916898012161255,0.9916898012161255,0.9999982118606567,0.9999982118606567,resnet50,vgg16,cw,10.0,2.986272096633911,0.9919100999832153
