adv_correct_classification_tgt,clean_true_prob_src,clean_max_prob_src,adv_true_prob_tgt,adv_max_prob_tgt,model_src,model_tgt,attack,attack_param,l2_norm,ssim,clean_correct_classification
True,0.9986680746078492,0.9986680746078492,0.1186885386705398,0.1186885386705398,vgg16,resnet50,fgsm,0.11,40.53878784179688,0.5502402782440186,
True,0.999997854232788,0.999997854232788,0.9136592745780944,0.9136592745780944,vgg16,resnet50,fgsm,0.11,42.31257629394531,0.4716606140136719,
True,0.9999802112579346,0.9999802112579346,0.3385979831218719,0.3385979831218719,vgg16,resnet50,fgsm,0.11,41.80731964111328,0.4813741147518158,
False,0.9998633861541748,0.9998633861541748,0.0367542617022991,0.1114000454545021,vgg16,resnet50,fgsm,0.11,41.96125411987305,0.3431081473827362,
True,0.9992606043815612,0.9992606043815612,0.3473507463932037,0.3473507463932037,vgg16,resnet50,fgsm,0.11,41.20304489135742,0.510076642036438,
False,0.0306641981005668,0.2428690940141677,0.00484967418015,0.0631067380309104,vgg16,resnet50,fgsm,0.11,41.0034408569336,0.323520302772522,
False,0.999935746192932,0.999935746192932,0.0174405127763748,0.0627494528889656,vgg16,resnet50,fgsm,0.11,42.44478988647461,0.5206800699234009,
False,0.5261390805244446,0.5261390805244446,0.0536186508834362,0.0627037286758422,vgg16,resnet50,fgsm,0.11,42.2569694519043,0.4288263022899627,
False,0.9977641105651855,0.9977641105651855,0.0119906226173043,0.679990828037262,vgg16,resnet50,fgsm,0.11,42.47159194946289,0.2423188388347625,
False,0.902858555316925,0.902858555316925,0.0334006436169147,0.2149720788002014,vgg16,resnet50,fgsm,0.11,41.22504806518555,0.545155942440033,
False,0.9997745156288148,0.9997745156288148,0.0218131747096776,0.0425419323146343,vgg16,resnet50,fgsm,0.11,42.50132369995117,0.4560900628566742,
False,0.9997931122779846,0.9997931122779846,0.0274998974055051,0.0814941301941871,vgg16,resnet50,fgsm,0.11,41.78945159912109,0.4499242305755615,
True,0.999991536140442,0.999991536140442,0.2126025557518005,0.2126025557518005,vgg16,resnet50,fgsm,0.11,41.79264831542969,0.4787622094154358,
False,0.9990237951278688,0.9990237951278688,0.0134789692237973,0.2267689257860183,vgg16,resnet50,fgsm,0.11,41.81807327270508,0.257565438747406,
False,0.1596251428127288,0.2914247214794159,0.0042267744429409,0.0578371658921241,vgg16,resnet50,fgsm,0.11,41.1677360534668,0.3298274576663971,
False,0.9974873065948486,0.9974873065948486,0.02743218280375,0.0483588799834251,vgg16,resnet50,fgsm,0.11,42.26277160644531,0.2706316113471985,
False,0.9984509944915771,0.9984509944915771,0.0132885975763201,0.1095329970121383,vgg16,resnet50,fgsm,0.11,41.06749725341797,0.4535951614379883,
True,0.7766540050506592,0.7766540050506592,0.5195861458778381,0.5195861458778381,vgg16,resnet50,fgsm,0.11,36.6707763671875,0.3741507232189178,
False,0.999996304512024,0.999996304512024,0.0161289647221565,0.1810990124940872,vgg16,resnet50,fgsm,0.11,40.13020706176758,0.4014674127101898,
False,0.9906614422798156,0.9906614422798156,0.0049280324019491,0.0705312490463256,vgg16,resnet50,fgsm,0.11,39.77485656738281,0.2400420159101486,
True,0.9999997615814208,0.9999997615814208,0.7526975274085999,0.7526975274085999,vgg16,resnet50,fgsm,0.11,42.44888687133789,0.4115916192531585,
False,0.9884077906608582,0.9884077906608582,0.0062458598986268,0.2356088012456894,vgg16,resnet50,fgsm,0.11,42.345176696777344,0.3982710838317871,
False,0.9996256828308104,0.9996256828308104,0.028285440057516,0.1200093030929565,vgg16,resnet50,fgsm,0.11,41.8867416381836,0.4022145271301269,
False,0.9701827764511108,0.9701827764511108,0.0670609250664711,0.0868628099560737,vgg16,resnet50,fgsm,0.11,41.27772521972656,0.4297406673431396,
True,0.9454201459884644,0.9454201459884644,0.7236928939819336,0.7236928939819336,vgg16,resnet50,fgsm,0.11,40.29235076904297,0.3787844181060791,
False,0.9999858140945436,0.9999858140945436,0.014459972269833,0.0363267995417118,vgg16,resnet50,fgsm,0.11,42.38243865966797,0.3134646415710449,
True,0.9997696280479432,0.9997696280479432,0.1890113204717636,0.1890113204717636,vgg16,resnet50,fgsm,0.11,41.9752197265625,0.423469603061676,
True,0.9992350339889526,0.9992350339889526,0.841533362865448,0.841533362865448,vgg16,resnet50,fgsm,0.11,40.40960311889648,0.413235992193222,
True,0.9999760389328004,0.9999760389328004,0.2250241041183471,0.2250241041183471,vgg16,resnet50,fgsm,0.11,41.64570999145508,0.34011310338974,
True,0.9999938011169434,0.9999938011169434,0.6438604593276978,0.6438604593276978,vgg16,resnet50,fgsm,0.11,40.68331527709961,0.4750034213066101,
False,0.9999996423721312,0.9999996423721312,0.0390303060412406,0.2567071616649627,vgg16,resnet50,fgsm,0.11,42.53298568725586,0.2422389239072799,
True,1.0,1.0,0.9839162230491638,0.9839162230491638,vgg16,resnet50,fgsm,0.11,41.125885009765625,0.3883259296417236,
False,0.9962365031242372,0.9962365031242372,0.0079783778637647,0.1998671442270279,vgg16,resnet50,fgsm,0.11,42.16815948486328,0.7027537822723389,
True,0.9990652203559875,0.9990652203559875,0.137320190668106,0.137320190668106,vgg16,resnet50,fgsm,0.11,37.25583267211914,0.2383312880992889,
True,0.9953802824020386,0.9953802824020386,0.2854005694389343,0.2854005694389343,vgg16,resnet50,fgsm,0.11,38.76483154296875,0.3557996153831482,
False,0.9999877214431764,0.9999877214431764,0.0423847399652004,0.1060048043727874,vgg16,resnet50,fgsm,0.11,40.618919372558594,0.4266001880168915,
False,0.9152818918228148,0.9152818918228148,0.0220940262079238,0.0574551112949848,vgg16,resnet50,fgsm,0.11,42.34249114990234,0.3690224885940552,
False,0.9999494552612304,0.9999494552612304,0.0210539009422063,0.2369492948055267,vgg16,resnet50,fgsm,0.11,41.78777694702149,0.5041458606719971,
True,0.9993858337402344,0.9993858337402344,0.3225689530372619,0.3225689530372619,vgg16,resnet50,fgsm,0.11,41.75575637817383,0.3299090266227722,
False,0.9997549653053284,0.9997549653053284,0.0173276141285896,0.0774886682629585,vgg16,resnet50,fgsm,0.11,42.57036209106445,0.3299086093902588,
True,0.9999982118606568,0.9999982118606568,0.97757226228714,0.97757226228714,vgg16,resnet50,fgsm,0.11,41.03937149047852,0.5184940099716187,
