adv_correct_classification_tgt,clean_true_prob_src,clean_max_prob_src,adv_true_prob_tgt,adv_max_prob_tgt,model_src,model_tgt,attack,attack_param,l2_norm,ssim,clean_correct_classification
True,0.9986680746078492,0.9986680746078492,0.9918212890625,0.9918212890625,vgg16,resnet50,fgsm,0.03,11.32917308807373,0.9152058959007264,
True,0.999997854232788,0.999997854232788,0.9873420596122742,0.9873420596122742,vgg16,resnet50,fgsm,0.03,11.61434268951416,0.8907691836357117,
True,0.9999802112579346,0.9999802112579346,0.9813202619552612,0.9813202619552612,vgg16,resnet50,fgsm,0.03,11.60255241394043,0.8888527154922485,
True,0.9998633861541748,0.9998633861541748,0.9939374923706056,0.9939374923706056,vgg16,resnet50,fgsm,0.03,11.61588191986084,0.8167835474014282,
True,0.9992606043815612,0.9992606043815612,0.9956651329994202,0.9956651329994202,vgg16,resnet50,fgsm,0.03,11.54979419708252,0.9118194580078124,
False,0.0306641981005668,0.2428690940141677,0.0134923169389367,0.7519111633300781,vgg16,resnet50,fgsm,0.03,11.36425495147705,0.8113973140716553,
True,0.999935746192932,0.999935746192932,0.9760642051696776,0.9760642051696776,vgg16,resnet50,fgsm,0.03,11.62755012512207,0.9194666743278505,
True,0.5261390805244446,0.5261390805244446,0.9253298044204712,0.9253298044204712,vgg16,resnet50,fgsm,0.03,11.614343643188477,0.8631634712219238,
True,0.9977641105651855,0.9977641105651855,0.9835542440414428,0.9835542440414428,vgg16,resnet50,fgsm,0.03,11.62172508239746,0.7098764181137085,
True,0.902858555316925,0.902858555316925,0.966613471508026,0.966613471508026,vgg16,resnet50,fgsm,0.03,11.582714080810549,0.9023780822753906,
True,0.9997745156288148,0.9997745156288148,0.9963698387145996,0.9963698387145996,vgg16,resnet50,fgsm,0.03,11.619376182556152,0.8848682641983032,
True,0.9997931122779846,0.9997931122779846,0.9915125966072084,0.9915125966072084,vgg16,resnet50,fgsm,0.03,11.564553260803224,0.8945630788803101,
True,0.999991536140442,0.999991536140442,0.9987353682518004,0.9987353682518004,vgg16,resnet50,fgsm,0.03,11.597055435180664,0.9069804549217224,
False,0.9990237951278688,0.9990237951278688,0.1347942054271698,0.4792490601539612,vgg16,resnet50,fgsm,0.03,11.635775566101074,0.7375599145889282,
False,0.1596251428127288,0.2914247214794159,0.1437172591686248,0.2431356012821197,vgg16,resnet50,fgsm,0.03,11.582902908325195,0.7807824015617371,
True,0.9974873065948486,0.9974873065948486,0.9334309101104736,0.9334309101104736,vgg16,resnet50,fgsm,0.03,11.638341903686523,0.7755112648010254,
