correct_classification_tgt,true_prob_before_src,max_prob_before_src,true_prob_after_tgt,max_prob_after_tgt,model_src,model_tgt,attack,attack_param,l2_norm,ssim
True,0.9859511256217957,0.9859511256217957,0.9981964230537415,0.9981964230537415,resnet50,vgg16,cw,0.5,1.0431865453720093,0.9991669654846191
True,0.9856581091880798,0.9856581091880798,0.9999966621398926,0.9999966621398926,resnet50,vgg16,cw,0.5,1.0954997539520264,0.9989023208618164
True,0.9748320579528809,0.9748320579528809,0.9999808073043823,0.9999808073043823,resnet50,vgg16,cw,0.5,1.3560895919799805,0.9977695345878601
True,0.9967948794364929,0.9967948794364929,0.9996775388717651,0.9996775388717651,resnet50,vgg16,cw,0.5,1.4894698858261108,0.9939517974853516
True,0.9890475869178772,0.9890475869178772,0.999510645866394,0.999510645866394,resnet50,vgg16,cw,0.5,1.0948349237442017,0.9988855123519897
False,0.9987567663192749,0.9987567663192749,0.02285224385559559,0.18092599511146545,resnet50,vgg16,cw,0.5,2.4071671962738037,0.9834210276603699
True,0.9959398508071899,0.9959398508071899,0.9996337890625,0.9996337890625,resnet50,vgg16,cw,0.5,1.3036028146743774,0.9979950785636902
False,0.9934543371200562,0.9934543371200562,0.2786221206188202,0.7032067775726318,resnet50,vgg16,cw,0.5,1.5534121990203857,0.9956084489822388
True,0.9804065227508545,0.9804065227508545,0.9972660541534424,0.9972660541534424,resnet50,vgg16,cw,0.5,1.6566423177719116,0.9893102645874023
True,0.9984664916992188,0.9984664916992188,0.8366149067878723,0.8366149067878723,resnet50,vgg16,cw,0.5,0.8840256333351135,0.9990204572677612
True,0.9960901141166687,0.9960901141166687,0.9991365075111389,0.9991365075111389,resnet50,vgg16,cw,0.5,1.8192402124404907,0.9944371581077576
True,0.9962515234947205,0.9962515234947205,0.9996428489685059,0.9996428489685059,resnet50,vgg16,cw,0.5,1.5137414932250977,0.9973552227020264
True,0.9985600113868713,0.9985600113868713,0.9999799728393555,0.9999799728393555,resnet50,vgg16,cw,0.5,1.709657907485962,0.997215986251831
True,0.9903799295425415,0.9903799295425415,0.9993305206298828,0.9993305206298828,resnet50,vgg16,cw,0.5,1.8282151222229004,0.987754762172699
False,0.8287179470062256,0.8287179470062256,0.12264259904623032,0.32660821080207825,resnet50,vgg16,cw,0.5,0.8462017774581909,0.9974314570426941
True,0.9905347228050232,0.9905347228050232,0.9974238872528076,0.9974238872528076,resnet50,vgg16,cw,0.5,1.9149726629257202,0.9905995726585388
True,0.9944314360618591,0.9944314360618591,0.9923431277275085,0.9923431277275085,resnet50,vgg16,cw,0.5,1.7711412906646729,0.995551347732544
True,0.9755632877349854,0.9755632877349854,0.7110156416893005,0.7110156416893005,resnet50,vgg16,cw,0.5,1.099899172782898,0.9972416758537292
True,0.9897451996803284,0.9897451996803284,0.9999752044677734,0.9999752044677734,resnet50,vgg16,cw,0.5,1.2245028018951416,0.9974648356437683
True,0.9838902354240417,0.9838902354240417,0.9859302639961243,0.9859302639961243,resnet50,vgg16,cw,0.5,1.3476265668869019,0.9949831962585449
True,0.9927219748497009,0.9927219748497009,0.9999997615814209,0.9999997615814209,resnet50,vgg16,cw,0.5,1.647582769393921,0.9959391951560974
True,0.9980859756469727,0.9980859756469727,0.9709668755531311,0.9709668755531311,resnet50,vgg16,cw,0.5,1.96959388256073,0.993804931640625
True,0.995461642742157,0.995461642742157,0.9992663264274597,0.9992663264274597,resnet50,vgg16,cw,0.5,1.0294808149337769,0.9989346861839294
True,0.9979925155639648,0.9979925155639648,0.8478367924690247,0.8478367924690247,resnet50,vgg16,cw,0.5,1.4916194677352905,0.9966926574707031
True,0.9941394329071045,0.9941394329071045,0.9608877897262573,0.9608877897262573,resnet50,vgg16,cw,0.5,1.232979416847229,0.9971120357513428
True,0.9956134557723999,0.9956134557723999,0.9999749660491943,0.9999749660491943,resnet50,vgg16,cw,0.5,2.050686836242676,0.9871982932090759
True,0.9908316731452942,0.9908316731452942,0.9998379945755005,0.9998379945755005,resnet50,vgg16,cw,0.5,1.3228484392166138,0.997105062007904
True,0.9967833757400513,0.9967833757400513,0.9992583394050598,0.9992583394050598,resnet50,vgg16,cw,0.5,1.3754465579986572,0.9955403804779053
True,0.9971505999565125,0.9971505999565125,0.9999734163284302,0.9999734163284302,resnet50,vgg16,cw,0.5,1.2737836837768555,0.9961954355239868
True,0.9925561547279358,0.9925561547279358,0.9999920129776001,0.9999920129776001,resnet50,vgg16,cw,0.5,1.4410903453826904,0.9975998401641846
True,0.9845361113548279,0.9845361113548279,0.9999992847442627,0.9999992847442627,resnet50,vgg16,cw,0.5,2.0986273288726807,0.9810423851013184
True,0.9854265451431274,0.9854265451431274,0.9999998807907104,0.9999998807907104,resnet50,vgg16,cw,0.5,1.2542393207550049,0.9950792193412781
True,0.991421639919281,0.991421639919281,0.9901748895645142,0.9901748895645142,resnet50,vgg16,cw,0.5,1.58128023147583,0.9987684488296509
True,0.9941806197166443,0.9941806197166443,0.9978152513504028,0.9978152513504028,resnet50,vgg16,cw,0.5,1.6228383779525757,0.9935808181762695
True,0.9925285577774048,0.9925285577774048,0.9950700998306274,0.9950700998306274,resnet50,vgg16,cw,0.5,0.8476043343544006,0.9986964464187622
True,0.9932265877723694,0.9932265877723694,0.9999842643737793,0.9999842643737793,resnet50,vgg16,cw,0.5,0.888822078704834,0.9982635378837585
True,0.9992368221282959,0.9992368221282959,0.8265905380249023,0.8265905380249023,resnet50,vgg16,cw,0.5,1.2461878061294556,0.9969620704650879
True,0.995278000831604,0.995278000831604,0.9997745156288147,0.9997745156288147,resnet50,vgg16,cw,0.5,1.426060438156128,0.9982759356498718
True,0.9971703886985779,0.9971703886985779,0.9991740584373474,0.9991740584373474,resnet50,vgg16,cw,0.5,1.1490527391433716,0.9974409937858582
True,0.9922803640365601,0.9922803640365601,0.999574601650238,0.999574601650238,resnet50,vgg16,cw,0.5,1.3953427076339722,0.9956802129745483
True,0.9916898012161255,0.9916898012161255,0.9999978542327881,0.9999978542327881,resnet50,vgg16,cw,0.5,1.0978354215621948,0.99871826171875
