adv_correct_classification_tgt,clean_true_prob_src,clean_max_prob_src,adv_true_prob_tgt,adv_max_prob_tgt,model_src,model_tgt,attack,attack_param,l2_norm,ssim,clean_correct_classification
True,0.9986680746078492,0.9986680746078492,0.4826318025588989,0.4826318025588989,vgg16,resnet50,pgd,0.23,27.47408676147461,0.7161406874656677,True
True,0.999997854232788,0.999997854232788,0.8490416407585144,0.8490416407585144,vgg16,resnet50,pgd,0.23,28.21635627746582,0.6534887552261353,True
False,0.9999802112579346,0.9999802112579346,0.0115927411243319,0.0565259605646133,vgg16,resnet50,pgd,0.23,27.979846954345703,0.6578795313835144,True
True,0.9998633861541748,0.9998633861541748,0.504031777381897,0.504031777381897,vgg16,resnet50,pgd,0.23,27.28508377075196,0.5384921431541443,True
True,0.9992606043815612,0.9992606043815612,0.9436339735984802,0.9436339735984802,vgg16,resnet50,pgd,0.23,27.545795440673828,0.6992177963256836,True
False,0.0306641981005668,0.2428690940141677,0.0011681396281346,0.7720251083374023,vgg16,resnet50,pgd,0.23,26.861215591430664,0.5185362100601196,True
False,0.999935746192932,0.999935746192932,0.0234612636268138,0.0670263394713401,vgg16,resnet50,pgd,0.23,29.141435623168945,0.6985113620758057,True
True,0.5261390805244446,0.5261390805244446,0.4676355719566345,0.4676355719566345,vgg16,resnet50,pgd,0.23,27.321149826049805,0.6221346855163574,True
True,0.9977641105651855,0.9977641105651855,0.9885799288749696,0.9885799288749696,vgg16,resnet50,pgd,0.23,28.32914352416992,0.3860577940940857,True
True,0.902858555316925,0.902858555316925,0.8318870067596436,0.8318870067596436,vgg16,resnet50,pgd,0.23,27.955156326293945,0.7047786116600037,True
True,0.9997745156288148,0.9997745156288148,0.8342480659484863,0.8342480659484863,vgg16,resnet50,pgd,0.23,28.61539077758789,0.6411892175674438,True
True,0.9997931122779846,0.9997931122779846,0.9799128770828248,0.9799128770828248,vgg16,resnet50,pgd,0.23,28.051658630371094,0.644839882850647,True
True,0.999991536140442,0.999991536140442,0.6592528820037842,0.6592528820037842,vgg16,resnet50,pgd,0.23,28.117578506469727,0.6705594062805176,True
False,0.9990237951278688,0.9990237951278688,0.0052673388272523,0.0912193581461906,vgg16,resnet50,pgd,0.23,27.24582290649414,0.4258210062980652,True
False,0.1596251428127288,0.2914247214794159,0.002244260162115,0.2521898150444031,vgg16,resnet50,pgd,0.23,26.80032730102539,0.5033993124961853,True
False,0.9974873065948486,0.9974873065948486,0.0191790387034416,0.1399033963680267,vgg16,resnet50,pgd,0.23,27.18897247314453,0.4599592685699463,True
True,0.9984509944915771,0.9984509944915771,0.1393060684204101,0.1393060684204101,vgg16,resnet50,pgd,0.23,28.37715721130371,0.6250592470169067,True
True,0.7766540050506592,0.7766540050506592,0.6251818537712097,0.6251818537712097,vgg16,resnet50,pgd,0.23,26.642377853393555,0.5089383721351624,True
True,0.999996304512024,0.999996304512024,0.8875409960746765,0.8875409960746765,vgg16,resnet50,pgd,0.23,27.01974296569824,0.581841230392456,True
False,0.9906614422798156,0.9906614422798156,0.0022983970120549,0.2509783506393432,vgg16,resnet50,pgd,0.23,25.74518203735352,0.4247967898845672,True
True,0.9999997615814208,0.9999997615814208,0.3478253185749054,0.3478253185749054,vgg16,resnet50,pgd,0.23,28.41945457458496,0.5997027158737183,True
False,0.9884077906608582,0.9884077906608582,2.1187199308769777e-05,0.9916741251945496,vgg16,resnet50,pgd,0.23,27.858057022094727,0.5859994292259216,True
False,0.9996256828308104,0.9996256828308104,0.1309691965579986,0.1436577439308166,vgg16,resnet50,pgd,0.23,28.084999084472656,0.593781590461731,True
True,0.9701827764511108,0.9701827764511108,0.9278305768966676,0.9278305768966676,vgg16,resnet50,pgd,0.23,27.141637802124023,0.6278637647628784,True
False,0.9454201459884644,0.9454201459884644,0.0794763937592506,0.4732851982116699,vgg16,resnet50,pgd,0.23,26.84223937988281,0.5585737824440002,True
False,0.9999858140945436,0.9999858140945436,0.0280029699206352,0.1177919879555702,vgg16,resnet50,pgd,0.23,27.437705993652344,0.4911914765834808,True
True,0.9997696280479432,0.9997696280479432,0.528853714466095,0.528853714466095,vgg16,resnet50,pgd,0.23,27.47719955444336,0.6229304075241089,True
True,0.9992350339889526,0.9992350339889526,0.5004750490188599,0.5004750490188599,vgg16,resnet50,pgd,0.23,26.948955535888672,0.5865119695663452,True
False,0.9999760389328004,0.9999760389328004,0.022914620116353,0.2951579689979553,vgg16,resnet50,pgd,0.23,27.94597816467285,0.512446403503418,True
False,0.9999938011169434,0.9999938011169434,0.0016210759058594,0.9615505337715148,vgg16,resnet50,pgd,0.23,27.410558700561523,0.6596805453300476,True
False,0.9999996423721312,0.9999996423721312,0.0088110640645027,0.1684861779212951,vgg16,resnet50,pgd,0.23,27.818693161010746,0.4155516028404236,True
True,1.0,1.0,0.9196759462356568,0.9196759462356568,vgg16,resnet50,pgd,0.23,27.45533943176269,0.553900420665741,True
False,0.9962365031242372,0.9962365031242372,0.0130557129159569,0.2244872152805328,vgg16,resnet50,pgd,0.23,29.192237854003903,0.8262240290641785,True
True,0.9990652203559875,0.9990652203559875,0.4719152152538299,0.4719152152538299,vgg16,resnet50,pgd,0.23,25.592872619628903,0.3705693483352661,True
False,0.9953802824020386,0.9953802824020386,0.1936880052089691,0.4471837282180786,vgg16,resnet50,pgd,0.23,26.04378128051757,0.5416305065155029,True
False,0.9999877214431764,0.9999877214431764,0.0169659778475761,0.060570191591978,vgg16,resnet50,pgd,0.23,26.705116271972656,0.6022724509239197,True
False,0.9152818918228148,0.9152818918228148,0.0003269409935455,0.991175889968872,vgg16,resnet50,pgd,0.23,27.332408905029297,0.585289716720581,True
False,0.9999494552612304,0.9999494552612304,0.0002265788498334,0.9889156818389891,vgg16,resnet50,pgd,0.23,28.24098014831543,0.6954479217529297,True
True,0.9993858337402344,0.9993858337402344,0.2449530065059662,0.2449530065059662,vgg16,resnet50,pgd,0.23,27.87782859802246,0.5040004849433899,True
False,0.9997549653053284,0.9997549653053284,0.0096873445436358,0.0911723896861076,vgg16,resnet50,pgd,0.23,28.05415725708008,0.5142635107040405,True
True,0.9999982118606568,0.9999982118606568,0.9829750657081604,0.9829750657081604,vgg16,resnet50,pgd,0.23,27.552221298217773,0.6903781294822693,True
False,0.9417413473129272,0.9417413473129272,0.0686185732483863,0.157313272356987,vgg16,resnet50,pgd,0.23,27.088781356811523,0.5138231515884399,True
False,0.9999994039535522,0.9999994039535522,0.0052867350168526,0.6978793740272522,vgg16,resnet50,pgd,0.23,27.59650993347168,0.5046806335449219,True
True,0.998372495174408,0.998372495174408,0.7465993762016296,0.7465993762016296,vgg16,resnet50,pgd,0.23,27.689355850219727,0.5665924549102783,True
False,0.0353911705315113,0.1467952728271484,0.0005806344561278,0.6177118420600891,vgg16,resnet50,pgd,0.23,26.74910926818848,0.3978202044963836,True
False,0.9999790191650392,0.9999790191650392,0.0178792532533407,0.1048692390322685,vgg16,resnet50,pgd,0.23,27.8179874420166,0.6257593035697937,True
True,1.0,1.0,0.869182825088501,0.869182825088501,vgg16,resnet50,pgd,0.23,27.31407356262207,0.5529675483703613,True
False,0.8666437268257141,0.8666437268257141,0.0040562930516898,0.0774860084056854,vgg16,resnet50,pgd,0.23,27.2325439453125,0.46021169424057,True
True,0.9998602867126464,0.9998602867126464,0.7629818916320801,0.7629818916320801,vgg16,resnet50,pgd,0.23,27.51778030395508,0.4922794103622436,True
False,0.9999668598175048,0.9999668598175048,0.0888960212469101,0.7579516768455505,vgg16,resnet50,pgd,0.23,27.4604549407959,0.5819103121757507,True
False,0.9915536046028136,0.9915536046028136,0.0064828121103346,0.8797008991241455,vgg16,resnet50,pgd,0.23,27.442596435546875,0.4856804609298706,True
False,0.0096841920167207,0.3639225661754608,0.0144391357898712,0.0736872032284736,vgg16,resnet50,pgd,0.23,28.50028419494629,0.7901501059532166,True
False,0.3099556565284729,0.3099556565284729,0.0008870982564985,0.9251524806022644,vgg16,resnet50,pgd,0.23,28.346982955932617,0.7346736192703247,True
True,0.9940693378448486,0.9940693378448486,0.3939018547534942,0.3939018547534942,vgg16,resnet50,pgd,0.23,27.88779830932617,0.6846863627433777,True
False,0.8144246935844421,0.8144246935844421,0.0479934066534042,0.4217208623886108,vgg16,resnet50,pgd,0.23,28.254356384277344,0.719002902507782,True
False,0.4657119214534759,0.4657119214534759,0.01453522965312,0.1097897365689277,vgg16,resnet50,pgd,0.23,27.61501121520996,0.4756738841533661,True
False,0.8995105624198914,0.8995105624198914,0.0017057809745892,0.8017680644989014,vgg16,resnet50,pgd,0.23,27.903064727783203,0.4625583589076996,True
False,0.999232292175293,0.999232292175293,0.211523562669754,0.272018700838089,vgg16,resnet50,pgd,0.23,28.64824485778809,0.7324638366699219,True
False,0.9999991655349731,0.9999991655349731,0.1436978429555893,0.7721897959709167,vgg16,resnet50,pgd,0.23,28.664331436157227,0.7320470213890076,True
True,0.9999064207077026,0.9999064207077026,0.8645698428153992,0.8645698428153992,vgg16,resnet50,pgd,0.23,27.37562561035156,0.5845863819122314,True
False,0.9923980832099916,0.9923980832099916,0.0024170752149075,0.1666191220283508,vgg16,resnet50,pgd,0.23,27.71016502380371,0.4710637331008911,True
False,0.0070693283341825,0.2575494349002838,0.001521871658042,0.7153538465499878,vgg16,resnet50,pgd,0.23,28.35515785217285,0.2608925700187683,True
False,0.4336744844913482,0.4336744844913482,0.008502616547048,0.065008133649826,vgg16,resnet50,pgd,0.23,28.27126121520996,0.5070080757141113,True
False,0.9999815225601196,0.9999815225601196,0.0778677091002464,0.0846885219216346,vgg16,resnet50,pgd,0.23,28.29218482971192,0.615461528301239,True
False,0.9996445178985596,0.9996445178985596,0.0988877639174461,0.2550105452537536,vgg16,resnet50,pgd,0.23,27.76984024047852,0.6716698408126831,True
True,0.9979119896888732,0.9979119896888732,0.9355524778366088,0.9355524778366088,vgg16,resnet50,pgd,0.23,27.8455867767334,0.597120463848114,True
False,0.5025231242179871,0.5025231242179871,0.0057661770842969,0.2169958502054214,vgg16,resnet50,pgd,0.23,27.282846450805664,0.5145167112350464,True
True,0.9999996423721312,0.9999996423721312,0.9465988874435424,0.9465988874435424,vgg16,resnet50,pgd,0.23,29.07537269592285,0.7532173991203308,True
False,7.049609121168032e-05,0.900926411151886,0.0038403335493057,0.2885131537914276,vgg16,resnet50,pgd,0.23,27.16754150390625,0.3146817684173584,False
