correct_classification_tgt,true_prob_before_src,max_prob_before_src,true_prob_after_tgt,max_prob_after_tgt,model_src,model_tgt,attack,attack_param,l2_norm,ssim
True,0.9859511256217957,0.9859511256217957,0.9901795387268066,0.9901795387268066,resnet50,vgg16,pgd,0.09,19.273271560668945,0.8147064447402954
True,0.9856581091880798,0.9856581091880798,0.9298959374427795,0.9298959374427795,resnet50,vgg16,pgd,0.09,19.653642654418945,0.7670475840568542
True,0.9748320579528809,0.9748320579528809,0.9078257083892822,0.9078257083892822,resnet50,vgg16,pgd,0.09,19.558149337768555,0.7681818008422852
True,0.9967948794364929,0.9967948794364929,0.8672373294830322,0.8672373294830322,resnet50,vgg16,pgd,0.09,19.594043731689453,0.6516506671905518
True,0.9890475869178772,0.9890475869178772,0.9996880292892456,0.9996880292892456,resnet50,vgg16,pgd,0.09,19.444982528686523,0.8042424917221069
False,0.9987567663192749,0.9987567663192749,0.03488370031118393,0.2717454731464386,resnet50,vgg16,pgd,0.09,19.1508846282959,0.6401391625404358
True,0.9959398508071899,0.9959398508071899,0.8503822684288025,0.8503822684288025,resnet50,vgg16,pgd,0.09,19.831371307373047,0.8120909929275513
True,0.9934543371200562,0.9934543371200562,0.8149159550666809,0.8149159550666809,resnet50,vgg16,pgd,0.09,19.546527862548828,0.7284854650497437
True,0.9804065227508545,0.9804065227508545,0.5850750207901001,0.5850750207901001,resnet50,vgg16,pgd,0.09,19.64944076538086,0.5051944851875305
True,0.9984664916992188,0.9984664916992188,0.4017746150493622,0.4017746150493622,resnet50,vgg16,pgd,0.09,19.38345718383789,0.8030810356140137
True,0.9960901141166687,0.9960901141166687,0.5756431221961975,0.5756431221961975,resnet50,vgg16,pgd,0.09,19.706809997558594,0.7582387924194336
True,0.9962515234947205,0.9962515234947205,0.9519994854927063,0.9519994854927063,resnet50,vgg16,pgd,0.09,19.570728302001953,0.7657108306884766
True,0.9985600113868713,0.9985600113868713,0.99842369556427,0.99842369556427,resnet50,vgg16,pgd,0.09,19.571191787719727,0.7882544994354248
True,0.9903799295425415,0.9903799295425415,0.3436807692050934,0.3436807692050934,resnet50,vgg16,pgd,0.09,19.441089630126953,0.5450339317321777
