adv_correct_classification_tgt,clean_true_prob_src,clean_max_prob_src,adv_true_prob_tgt,adv_max_prob_tgt,model_src,model_tgt,attack,attack_param,l2_norm,ssim,clean_correct_classification
True,0.9986680746078492,0.9986680746078492,0.1591427624225616,0.1591427624225616,vgg16,resnet50,fgsm,0.15,54.65842819213867,0.428435206413269,
True,0.999997854232788,0.999997854232788,0.5753111243247986,0.5753111243247986,vgg16,resnet50,fgsm,0.15,57.28136444091797,0.3498349785804748,
False,0.9999802112579346,0.9999802112579346,0.0509576722979545,0.07980377972126,vgg16,resnet50,fgsm,0.15,56.23713684082031,0.3621338009834289,
False,0.9998633861541748,0.9998633861541748,0.0116605479270219,0.0501602515578269,vgg16,resnet50,fgsm,0.15,56.61507034301758,0.2400677055120468,
False,0.9992606043815612,0.9992606043815612,0.01746366918087,0.0732930824160575,vgg16,resnet50,fgsm,0.15,55.048095703125,0.3793540894985199,
False,0.0306641981005668,0.2428690940141677,0.0040972423739731,0.0649793967604637,vgg16,resnet50,fgsm,0.15,55.56940841674805,0.2210349440574646,
False,0.999935746192932,0.999935746192932,0.0117541775107383,0.0494334436953067,vgg16,resnet50,fgsm,0.15,57.59943771362305,0.386462926864624,
False,0.5261390805244446,0.5261390805244446,0.0091976234689354,0.050886932760477,vgg16,resnet50,fgsm,0.15,57.29643249511719,0.3176406025886535,
False,0.9977641105651855,0.9977641105651855,0.0022251668851822,0.6155776977539062,vgg16,resnet50,fgsm,0.15,57.73665237426758,0.1707004308700561,
False,0.902858555316925,0.902858555316925,0.0146569376811385,0.0708956122398376,vgg16,resnet50,fgsm,0.15,55.41059494018555,0.423592746257782,
False,0.9997745156288148,0.9997745156288148,0.0091249719262123,0.0403704605996608,vgg16,resnet50,fgsm,0.15,57.72663116455078,0.3301495313644409,
False,0.9997931122779846,0.9997931122779846,0.0101126637309789,0.0939417257905006,vgg16,resnet50,fgsm,0.15,56.42528533935547,0.3242977857589721,
False,0.999991536140442,0.999991536140442,0.0266773682087659,0.062123853713274,vgg16,resnet50,fgsm,0.15,56.36104202270508,0.3459659516811371,
False,0.9990237951278688,0.9990237951278688,0.0075605944730341,0.1703690141439438,vgg16,resnet50,fgsm,0.15,55.99884796142578,0.1778836250305175,
False,0.1596251428127288,0.2914247214794159,0.0049708713777363,0.0520112738013267,vgg16,resnet50,fgsm,0.15,55.06657791137695,0.2413674443960189,
False,0.9974873065948486,0.9974873065948486,0.0084904478862881,0.0893724635243415,vgg16,resnet50,fgsm,0.15,56.62412643432617,0.182217001914978,
False,0.9984509944915771,0.9984509944915771,0.0046314555220305,0.0960989668965339,vgg16,resnet50,fgsm,0.15,55.41843795776367,0.3423298001289367,
