adv_correct_classification_tgt,clean_true_prob_src,clean_max_prob_src,adv_true_prob_tgt,adv_max_prob_tgt,model_src,model_tgt,attack,attack_param,l2_norm,ssim,clean_correct_classification
True,0.9986680746078492,0.9986680746078492,0.988580286502838,0.988580286502838,vgg16,resnet50,pgd,0.05,8.431638717651367,0.9541740417480468,
True,0.999997854232788,0.999997854232788,0.9863925576210022,0.9863925576210022,vgg16,resnet50,pgd,0.05,8.112884521484375,0.9479519724845886,
True,0.9999802112579346,0.9999802112579346,0.967853307723999,0.967853307723999,vgg16,resnet50,pgd,0.05,8.24897575378418,0.9466294050216676,
True,0.9998633861541748,0.9998633861541748,0.998793601989746,0.998793601989746,vgg16,resnet50,pgd,0.05,7.931877136230469,0.9139479398727416,
True,0.9992606043815612,0.9992606043815612,0.9916728138923644,0.9916728138923644,vgg16,resnet50,pgd,0.05,8.201375007629395,0.9574872851371764,
False,0.0306641981005668,0.2428690940141677,0.0131567623466253,0.9696170687675476,vgg16,resnet50,pgd,0.05,7.493836402893066,0.9159018397331238,
True,0.999935746192932,0.999935746192932,0.9978601336479188,0.9978601336479188,vgg16,resnet50,pgd,0.05,8.912191390991211,0.9572288393974304,
True,0.5261390805244446,0.5261390805244446,0.9914038181304932,0.9914038181304932,vgg16,resnet50,pgd,0.05,8.08030891418457,0.9380747675895692,
True,0.9977641105651855,0.9977641105651855,0.9843854308128356,0.9843854308128356,vgg16,resnet50,pgd,0.05,7.642690181732178,0.8656615614891052,
True,0.902858555316925,0.902858555316925,0.9764793515205384,0.9764793515205384,vgg16,resnet50,pgd,0.05,8.308542251586914,0.9533629417419434,
True,0.9997745156288148,0.9997745156288148,0.9979554414749146,0.9979554414749146,vgg16,resnet50,pgd,0.05,7.760797500610352,0.948123812675476,
True,0.9997931122779846,0.9997931122779846,0.9930563569068908,0.9930563569068908,vgg16,resnet50,pgd,0.05,8.091191291809082,0.949203372001648,
True,0.999991536140442,0.999991536140442,0.9993714690208436,0.9993714690208436,vgg16,resnet50,pgd,0.05,8.280532836914062,0.9543216228485109,
True,0.9990237951278688,0.9990237951278688,0.7929777503013611,0.7929777503013611,vgg16,resnet50,pgd,0.05,7.55891227722168,0.8773880004882812,
False,0.1596251428127288,0.2914247214794159,0.0986957848072052,0.4753583669662475,vgg16,resnet50,pgd,0.05,7.413652896881103,0.9041804671287536,
True,0.9974873065948486,0.9974873065948486,0.985149383544922,0.985149383544922,vgg16,resnet50,pgd,0.05,7.383947372436523,0.9039901494979858,
True,0.9984509944915771,0.9984509944915771,0.9967876672744752,0.9967876672744752,vgg16,resnet50,pgd,0.05,8.159514427185059,0.9369975328445436,
