correct_classification_tgt,true_prob_before_src,max_prob_before_src,true_prob_after_tgt,max_prob_after_tgt,model_src,model_tgt,attack,attack_param,l2_norm,ssim
True,0.9986680746078491,0.9986680746078491,0.9889031052589417,0.9889031052589417,vgg16,resnet50,cw,5.0,1.3524501323699951,0.9985854029655457
True,0.9999978542327881,0.9999978542327881,0.988058865070343,0.988058865070343,vgg16,resnet50,cw,5.0,2.922808885574341,0.9904301166534424
True,0.9999802112579346,0.9999802112579346,0.9811089634895325,0.9811089634895325,vgg16,resnet50,cw,5.0,1.3693488836288452,0.9970782995223999
True,0.9998633861541748,0.9998633861541748,0.9981232285499573,0.9981232285499573,vgg16,resnet50,cw,5.0,1.0344104766845703,0.9976374506950378
True,0.9992606043815613,0.9992606043815613,0.9891514778137207,0.9891514778137207,vgg16,resnet50,cw,5.0,0.9710873365402222,0.998797595500946
True,0.030664198100566864,0.24286909401416779,0.9987549781799316,0.9987549781799316,vgg16,resnet50,cw,5.0,0.003106473246589303,0.999997079372406
True,0.9999357461929321,0.9999357461929321,0.9952899217605591,0.9952899217605591,vgg16,resnet50,cw,5.0,1.5332971811294556,0.9972888827323914
True,0.5261390805244446,0.5261390805244446,0.993615984916687,0.993615984916687,vgg16,resnet50,cw,5.0,0.12149404734373093,0.9999666213989258
True,0.9977641105651855,0.9977641105651855,0.9819217920303345,0.9819217920303345,vgg16,resnet50,cw,5.0,1.5587854385375977,0.9942857623100281
True,0.902858555316925,0.902858555316925,0.9983794689178467,0.9983794689178467,vgg16,resnet50,cw,5.0,0.6551851630210876,0.9994453191757202
True,0.9997745156288147,0.9997745156288147,0.9972954392433167,0.9972954392433167,vgg16,resnet50,cw,5.0,0.9486616253852844,0.9983243942260742
True,0.9997931122779846,0.9997931122779846,0.9956509470939636,0.9956509470939636,vgg16,resnet50,cw,5.0,1.1456308364868164,0.9987484216690063
True,0.9999915361404419,0.9999915361404419,0.9986347556114197,0.9986347556114197,vgg16,resnet50,cw,5.0,0.7855538725852966,0.9992217421531677
True,0.9990237951278687,0.9990237951278687,0.9912433624267578,0.9912433624267578,vgg16,resnet50,cw,5.0,0.8073703050613403,0.9985896348953247
True,0.15962514281272888,0.2914247214794159,0.8283092975616455,0.8283092975616455,vgg16,resnet50,cw,5.0,0.002955247648060322,0.9999946355819702
True,0.9974873065948486,0.9974873065948486,0.9928416013717651,0.9928416013717651,vgg16,resnet50,cw,5.0,2.441330671310425,0.9858404994010925
True,0.9984509944915771,0.9984509944915771,0.9966461062431335,0.9966461062431335,vgg16,resnet50,cw,5.0,2.085827112197876,0.9940495491027832
True,0.7766540050506592,0.7766540050506592,0.9933785200119019,0.9933785200119019,vgg16,resnet50,cw,5.0,2.5549662113189697,0.9863040447235107
True,0.9999963045120239,0.9999963045120239,0.9938546419143677,0.9938546419143677,vgg16,resnet50,cw,5.0,1.8168715238571167,0.9955651164054871
True,0.9906614422798157,0.9906614422798157,0.9690398573875427,0.9690398573875427,vgg16,resnet50,cw,5.0,2.4009833335876465,0.9878246188163757
True,0.9999997615814209,0.9999997615814209,0.9933278560638428,0.9933278560638428,vgg16,resnet50,cw,5.0,3.3935306072235107,0.981268048286438
True,0.9884077906608582,0.9884077906608582,0.9980106949806213,0.9980106949806213,vgg16,resnet50,cw,5.0,1.3928897380828857,0.9974705576896667
True,0.9996256828308105,0.9996256828308105,0.9939137101173401,0.9939137101173401,vgg16,resnet50,cw,5.0,0.9798626899719238,0.9987158179283142
True,0.9701827764511108,0.9701827764511108,0.9977079629898071,0.9977079629898071,vgg16,resnet50,cw,5.0,2.0235166549682617,0.9951955676078796
True,0.9454201459884644,0.9454201459884644,0.9938517808914185,0.9938517808914185,vgg16,resnet50,cw,5.0,1.15288507938385,0.998010516166687
True,0.9999858140945435,0.9999858140945435,0.9967634677886963,0.9967634677886963,vgg16,resnet50,cw,5.0,1.5895533561706543,0.9938288927078247
True,0.9997696280479431,0.9997696280479431,0.9916713237762451,0.9916713237762451,vgg16,resnet50,cw,5.0,0.6381245851516724,0.9993228912353516
True,0.9992350339889526,0.9992350339889526,0.9953576922416687,0.9953576922416687,vgg16,resnet50,cw,5.0,2.3870317935943604,0.992363452911377
True,0.9999760389328003,0.9999760389328003,0.9986093044281006,0.9986093044281006,vgg16,resnet50,cw,5.0,2.1775906085968018,0.9927517771720886
True,0.9999938011169434,0.9999938011169434,0.9931178092956543,0.9931178092956543,vgg16,resnet50,cw,5.0,2.684786558151245,0.9921069145202637
True,0.9999996423721313,0.9999996423721313,0.9855212569236755,0.9855212569236755,vgg16,resnet50,cw,5.0,1.3977580070495605,0.9956681728363037
True,1.0,1.0,0.9927046895027161,0.9927046895027161,vgg16,resnet50,cw,5.0,1.8678412437438965,0.9931701421737671
True,0.9962365031242371,0.9962365031242371,0.9902162551879883,0.9902162551879883,vgg16,resnet50,cw,5.0,1.8732731342315674,0.9981517791748047
True,0.9990652203559875,0.9990652203559875,0.9961615800857544,0.9961615800857544,vgg16,resnet50,cw,5.0,1.6638033390045166,0.9943539500236511
True,0.9953802824020386,0.9953802824020386,0.9861035346984863,0.9861035346984863,vgg16,resnet50,cw,5.0,1.564863920211792,0.9970673322677612
True,0.9999877214431763,0.9999877214431763,0.9927986860275269,0.9927986860275269,vgg16,resnet50,cw,5.0,2.008654832839966,0.992272138595581
True,0.9152818918228149,0.9152818918228149,0.9979148507118225,0.9979148507118225,vgg16,resnet50,cw,5.0,1.4519116878509521,0.9967911243438721
