correct_classification_tgt,true_prob_before_src,max_prob_before_src,true_prob_after_tgt,max_prob_after_tgt,model_src,model_tgt,attack,attack_param,l2_norm,ssim
True,0.9859511256217957,0.9859511256217957,0.9971377849578857,0.9971377849578857,resnet50,vgg16,cw,2.0,2.066754102706909,0.9970108866691589
True,0.9856581091880798,0.9856581091880798,0.999984860420227,0.999984860420227,resnet50,vgg16,cw,2.0,2.233987331390381,0.9948195219039917
True,0.9748320579528809,0.9748320579528809,0.9999828338623047,0.9999828338623047,resnet50,vgg16,cw,2.0,2.0263805389404297,0.9950596690177917
True,0.9967948794364929,0.9967948794364929,0.9997803568840027,0.9997803568840027,resnet50,vgg16,cw,2.0,2.4191200733184814,0.9849679470062256
True,0.9890475869178772,0.9890475869178772,0.9995054006576538,0.9995054006576538,resnet50,vgg16,cw,2.0,2.1997556686401367,0.9960628747940063
False,0.9987567663192749,0.9987567663192749,0.04187438264489174,0.255900114774704,resnet50,vgg16,cw,2.0,0.9892271757125854,0.9964827299118042
True,0.9959398508071899,0.9959398508071899,0.9998369216918945,0.9998369216918945,resnet50,vgg16,cw,2.0,1.7806419134140015,0.9962749481201172
True,0.9934543371200562,0.9934543371200562,0.5456981062889099,0.5456981062889099,resnet50,vgg16,cw,2.0,3.090235948562622,0.9865767955780029
True,0.9804065227508545,0.9804065227508545,0.9959284663200378,0.9959284663200378,resnet50,vgg16,cw,2.0,3.1110496520996094,0.9692624807357788
True,0.9984664916992188,0.9984664916992188,0.8372252583503723,0.8372252583503723,resnet50,vgg16,cw,2.0,1.031745433807373,0.9983696937561035
True,0.9960901141166687,0.9960901141166687,0.9891712069511414,0.9891712069511414,resnet50,vgg16,cw,2.0,2.650552272796631,0.9912576675415039
True,0.9962515234947205,0.9962515234947205,0.9991567134857178,0.9991567134857178,resnet50,vgg16,cw,2.0,2.3558216094970703,0.9933628439903259
True,0.9985600113868713,0.9985600113868713,0.9999736547470093,0.9999736547470093,resnet50,vgg16,cw,2.0,2.405287981033325,0.9944165945053101
True,0.9903799295425415,0.9903799295425415,0.9992873072624207,0.9992873072624207,resnet50,vgg16,cw,2.0,2.408237934112549,0.9793354272842407
False,0.8287179470062256,0.8287179470062256,0.11900023370981216,0.17062944173812866,resnet50,vgg16,cw,2.0,3.287195920944214,0.9746153354644775
True,0.9905347228050232,0.9905347228050232,0.9976479411125183,0.9976479411125183,resnet50,vgg16,cw,2.0,2.765868902206421,0.9813615679740906
True,0.9944314360618591,0.9944314360618591,0.9985731840133667,0.9985731840133667,resnet50,vgg16,cw,2.0,2.4223084449768066,0.9914063215255737
True,0.9755632877349854,0.9755632877349854,0.6438663601875305,0.6438663601875305,resnet50,vgg16,cw,2.0,1.9790278673171997,0.9920276403427124
True,0.9897451996803284,0.9897451996803284,0.999994158744812,0.999994158744812,resnet50,vgg16,cw,2.0,1.403851866722107,0.9966794848442078
True,0.9838902354240417,0.9838902354240417,0.9865562915802002,0.9865562915802002,resnet50,vgg16,cw,2.0,1.1519067287445068,0.996238112449646
True,0.9927219748497009,0.9927219748497009,0.9999992847442627,0.9999992847442627,resnet50,vgg16,cw,2.0,2.122392177581787,0.9929018020629883
True,0.9980859756469727,0.9980859756469727,0.9747390151023865,0.9747390151023865,resnet50,vgg16,cw,2.0,2.1279096603393555,0.9923652410507202
True,0.995461642742157,0.995461642742157,0.9993911981582642,0.9993911981582642,resnet50,vgg16,cw,2.0,1.1130205392837524,0.9984790682792664
True,0.9979925155639648,0.9979925155639648,0.7304452061653137,0.7304452061653137,resnet50,vgg16,cw,2.0,3.0209603309631348,0.9879597425460815
True,0.9941394329071045,0.9941394329071045,0.9435714483261108,0.9435714483261108,resnet50,vgg16,cw,2.0,1.748431921005249,0.9947195053100586
True,0.9956134557723999,0.9956134557723999,0.9999501705169678,0.9999501705169678,resnet50,vgg16,cw,2.0,2.9001433849334717,0.9762222170829773
True,0.9908316731452942,0.9908316731452942,0.9997358918190002,0.9997358918190002,resnet50,vgg16,cw,2.0,2.30914306640625,0.9913812875747681
True,0.9967833757400513,0.9967833757400513,0.9987362027168274,0.9987362027168274,resnet50,vgg16,cw,2.0,2.8204073905944824,0.9890381693840027
True,0.9971505999565125,0.9971505999565125,0.9999586343765259,0.9999586343765259,resnet50,vgg16,cw,2.0,2.6518826484680176,0.9847995042800903
True,0.9925561547279358,0.9925561547279358,0.9999938011169434,0.9999938011169434,resnet50,vgg16,cw,2.0,2.2056190967559814,0.994666576385498
True,0.9845361113548279,0.9845361113548279,0.9999986886978149,0.9999986886978149,resnet50,vgg16,cw,2.0,2.98526668548584,0.9697027206420898
True,0.9854265451431274,0.9854265451431274,1.0,1.0,resnet50,vgg16,cw,2.0,2.190014362335205,0.9861277937889099
True,0.991421639919281,0.991421639919281,0.9779636263847351,0.9779636263847351,resnet50,vgg16,cw,2.0,2.413832187652588,0.9963604807853699
True,0.9941806197166443,0.9941806197166443,0.9983671307563782,0.9983671307563782,resnet50,vgg16,cw,2.0,1.4478354454040527,0.9938443899154663
True,0.9925285577774048,0.9925285577774048,0.9929277300834656,0.9929277300834656,resnet50,vgg16,cw,2.0,1.7849140167236328,0.9948787093162537
True,0.9932265877723694,0.9932265877723694,0.9999872446060181,0.9999872446060181,resnet50,vgg16,cw,2.0,1.9608629941940308,0.9925068616867065
False,0.9992368221282959,0.9992368221282959,0.16811640560626984,0.8050026297569275,resnet50,vgg16,cw,2.0,2.6491644382476807,0.9878815412521362
