adv_correct_classification_tgt,clean_true_prob_src,clean_max_prob_src,adv_true_prob_tgt,adv_max_prob_tgt,model_src,model_tgt,attack,attack_param,l2_norm,ssim,clean_correct_classification
True,0.9986680746078492,0.9986680746078492,0.988643765449524,0.988643765449524,vgg16,resnet50,cw,20.0,1.7148083448410034,0.9979717135429382,
True,0.999997854232788,0.999997854232788,0.9881807565689088,0.9881807565689088,vgg16,resnet50,cw,20.0,2.0543980598449707,0.994174599647522,
True,0.9999802112579346,0.9999802112579346,0.9774619936943054,0.9774619936943054,vgg16,resnet50,cw,20.0,3.233250856399536,0.986229419708252,
True,0.9998633861541748,0.9998633861541748,0.9989847540855408,0.9989847540855408,vgg16,resnet50,cw,20.0,4.90437650680542,0.9623684883117676,
True,0.9992606043815612,0.9992606043815612,0.9901633262634276,0.9901633262634276,vgg16,resnet50,cw,20.0,1.079887628555298,0.999039590358734,
True,0.0306641981005668,0.2428690940141677,0.9987549781799316,0.9987549781799316,vgg16,resnet50,cw,20.0,0.0031064732465893,0.999997079372406,
True,0.999935746192932,0.999935746192932,0.9963169097900392,0.9963169097900392,vgg16,resnet50,cw,20.0,0.8078503012657166,0.9992060661315918,
True,0.5261390805244446,0.5261390805244446,0.9947829842567444,0.9947829842567444,vgg16,resnet50,cw,20.0,0.8649455904960632,0.9984593391418456,
True,0.9977641105651855,0.9977641105651855,0.980906903743744,0.980906903743744,vgg16,resnet50,cw,20.0,1.911898136138916,0.9918929934501648,
True,0.902858555316925,0.902858555316925,0.9982670545578004,0.9982670545578004,vgg16,resnet50,cw,20.0,0.6503919959068298,0.9993294477462769,
True,0.9997745156288148,0.9997745156288148,0.9971274733543396,0.9971274733543396,vgg16,resnet50,cw,20.0,0.8077304363250732,0.998515248298645,
True,0.9997931122779846,0.9997931122779846,0.9958813190460204,0.9958813190460204,vgg16,resnet50,cw,20.0,1.1573371887207031,0.9987115263938904,
True,0.999991536140442,0.999991536140442,0.9987645149230956,0.9987645149230956,vgg16,resnet50,cw,20.0,2.2583181858062744,0.99539315700531,
True,0.9990237951278688,0.9990237951278688,0.9949684739112854,0.9949684739112854,vgg16,resnet50,cw,20.0,4.343329429626465,0.9613239169120787,
True,0.1596251428127288,0.2914247214794159,0.8283092975616455,0.8283092975616455,vgg16,resnet50,cw,20.0,0.0029552476480603,0.9999946355819702,
True,0.9974873065948486,0.9974873065948486,0.9921006560325624,0.9921006560325624,vgg16,resnet50,cw,20.0,0.7398543357849121,0.9985727071762084,
True,0.9984509944915771,0.9984509944915771,0.9954522252082824,0.9954522252082824,vgg16,resnet50,cw,20.0,0.6779479384422302,0.999350905418396,
True,0.7766540050506592,0.7766540050506592,0.9853506088256836,0.9853506088256836,vgg16,resnet50,cw,20.0,0.7486612200737,0.998443365097046,
True,0.999996304512024,0.999996304512024,0.9937168955802916,0.9937168955802916,vgg16,resnet50,cw,20.0,1.2737443447113037,0.9976879358291626,
True,0.9906614422798156,0.9906614422798156,0.9835190176963806,0.9835190176963806,vgg16,resnet50,cw,20.0,0.7247370481491089,0.9989064931869508,
True,0.9999997615814208,0.9999997615814208,0.992676079273224,0.992676079273224,vgg16,resnet50,cw,20.0,1.7883538007736206,0.9941052198410034,
True,0.9884077906608582,0.9884077906608582,0.9983307719230652,0.9983307719230652,vgg16,resnet50,cw,20.0,0.7073130011558533,0.9994046092033386,
True,0.9996256828308104,0.9996256828308104,0.9759126901626588,0.9759126901626588,vgg16,resnet50,cw,20.0,3.439251184463501,0.9848713278770448,
True,0.9701827764511108,0.9701827764511108,0.9975722432136536,0.9975722432136536,vgg16,resnet50,cw,20.0,4.261412143707275,0.979755163192749,
True,0.9454201459884644,0.9454201459884644,0.994459867477417,0.994459867477417,vgg16,resnet50,cw,20.0,0.5627277493476868,0.999266803264618,
True,0.9999858140945436,0.9999858140945436,0.9987515211105348,0.9987515211105348,vgg16,resnet50,cw,20.0,4.141048908233643,0.9658026695251464,
True,0.9997696280479432,0.9997696280479432,0.993168830871582,0.993168830871582,vgg16,resnet50,cw,20.0,0.898173987865448,0.9986494779586792,
