correct_classification_tgt,true_prob_before_src,max_prob_before_src,true_prob_after_tgt,max_prob_after_tgt,model_src,model_tgt,attack,attack_param,l2_norm,ssim
True,0.9859511256217957,0.9859511256217957,0.970057487487793,0.970057487487793,resnet50,vgg16,pgd,0.25,22.983028411865234,0.7692348957061768
True,0.9856581091880798,0.9856581091880798,0.8798367381095886,0.8798367381095886,resnet50,vgg16,pgd,0.25,23.525390625,0.7136668562889099
True,0.9748320579528809,0.9748320579528809,0.668886661529541,0.668886661529541,resnet50,vgg16,pgd,0.25,23.130525588989258,0.7206296920776367
True,0.9967948794364929,0.9967948794364929,0.43595242500305176,0.43595242500305176,resnet50,vgg16,pgd,0.25,23.383325576782227,0.5893975496292114
True,0.9890475869178772,0.9890475869178772,0.9994206428527832,0.9994206428527832,resnet50,vgg16,pgd,0.25,23.284170150756836,0.7507076263427734
False,0.9987567663192749,0.9987567663192749,0.0012591843260452151,0.2988463342189789,resnet50,vgg16,pgd,0.25,22.977834701538086,0.5724210143089294
True,0.9959398508071899,0.9959398508071899,0.8871015310287476,0.8871015310287476,resnet50,vgg16,pgd,0.25,23.747346878051758,0.7598018646240234
False,0.9934543371200562,0.9934543371200562,0.263994038105011,0.30435946583747864,resnet50,vgg16,pgd,0.25,23.33201789855957,0.6732679605484009
False,0.9804065227508545,0.9804065227508545,0.04801085591316223,0.33575236797332764,resnet50,vgg16,pgd,0.25,23.707815170288086,0.43932220339775085
True,0.9984664916992188,0.9984664916992188,0.20843404531478882,0.20843404531478882,resnet50,vgg16,pgd,0.25,23.21399688720703,0.7571626901626587
True,0.9960901141166687,0.9960901141166687,0.15993188321590424,0.15993188321590424,resnet50,vgg16,pgd,0.25,23.5223445892334,0.7042099237442017
True,0.9962515234947205,0.9962515234947205,0.8077377676963806,0.8077377676963806,resnet50,vgg16,pgd,0.25,23.385009765625,0.7082505226135254
True,0.9985600113868713,0.9985600113868713,0.9940107464790344,0.9940107464790344,resnet50,vgg16,pgd,0.25,23.333547592163086,0.7356716990470886
False,0.9903799295425415,0.9903799295425415,0.030947284772992134,0.2021254301071167,resnet50,vgg16,pgd,0.25,23.35548973083496,0.4778863787651062
False,0.8287179470062256,0.8287179470062256,0.005003210157155991,0.2412853091955185,resnet50,vgg16,pgd,0.25,22.715517044067383,0.5531812906265259
True,0.9905347228050232,0.9905347228050232,0.3911915123462677,0.3911915123462677,resnet50,vgg16,pgd,0.25,23.339929580688477,0.5149842500686646
True,0.9944314360618591,0.9944314360618591,0.6113642454147339,0.6113642454147339,resnet50,vgg16,pgd,0.25,23.27597427368164,0.6844012141227722
False,0.9755632877349854,0.9755632877349854,0.014554353430867195,0.3439393639564514,resnet50,vgg16,pgd,0.25,23.377233505249023,0.5590139031410217
True,0.9897451996803284,0.9897451996803284,0.46334707736968994,0.46334707736968994,resnet50,vgg16,pgd,0.25,23.00986099243164,0.6401748061180115
False,0.9838902354240417,0.9838902354240417,0.026695074513554573,0.39950212836265564,resnet50,vgg16,pgd,0.25,22.178455352783203,0.4820220172405243
True,0.9927219748497009,0.9927219748497009,0.6494812369346619,0.6494812369346619,resnet50,vgg16,pgd,0.25,23.633337020874023,0.6624436378479004
False,0.9980859756469727,0.9980859756469727,0.13828742504119873,0.17534303665161133,resnet50,vgg16,pgd,0.25,23.42599105834961,0.6465349197387695
True,0.995461642742157,0.995461642742157,0.9264035224914551,0.9264035224914551,resnet50,vgg16,pgd,0.25,23.261728286743164,0.6616816520690918
True,0.9979925155639648,0.9979925155639648,0.3367498219013214,0.3367498219013214,resnet50,vgg16,pgd,0.25,23.10993003845215,0.6817321181297302
False,0.9941394329071045,0.9941394329071045,0.00970099400728941,0.27008676528930664,resnet50,vgg16,pgd,0.25,22.6580867767334,0.6148781776428223
False,0.9956134557723999,0.9956134557723999,0.10985826700925827,0.14327481389045715,resnet50,vgg16,pgd,0.25,23.568321228027344,0.542496919631958
False,0.9908316731452942,0.9908316731452942,0.10838475823402405,0.21941028535366058,resnet50,vgg16,pgd,0.25,23.06656265258789,0.6806155443191528
False,0.9967833757400513,0.9967833757400513,0.06061140447854996,0.6613256931304932,resnet50,vgg16,pgd,0.25,22.891016006469727,0.6399359107017517
True,0.9971505999565125,0.9971505999565125,0.5118666887283325,0.5118666887283325,resnet50,vgg16,pgd,0.25,23.432153701782227,0.5722559690475464
True,0.9925561547279358,0.9925561547279358,0.8097429871559143,0.8097429871559143,resnet50,vgg16,pgd,0.25,22.99026107788086,0.7241774797439575
False,0.9845361113548279,0.9845361113548279,0.03269968554377556,0.4099048674106598,resnet50,vgg16,pgd,0.25,23.676816940307617,0.4720533788204193
True,0.9854265451431274,0.9854265451431274,0.9996286630630493,0.9996286630630493,resnet50,vgg16,pgd,0.25,23.3642520904541,0.6061347723007202
True,0.991421639919281,0.991421639919281,0.5461470484733582,0.5461470484733582,resnet50,vgg16,pgd,0.25,23.349658966064453,0.8660330772399902
True,0.9941806197166443,0.9941806197166443,0.21321775019168854,0.21321775019168854,resnet50,vgg16,pgd,0.25,22.211410522460938,0.4157736301422119
True,0.9925285577774048,0.9925285577774048,0.9854210019111633,0.9854210019111633,resnet50,vgg16,pgd,0.25,22.020036697387695,0.6038998961448669
False,0.9932265877723694,0.9932265877723694,0.001573348417878151,0.33515092730522156,resnet50,vgg16,pgd,0.25,22.835132598876953,0.6511229872703552
False,0.9992368221282959,0.9992368221282959,0.1985425353050232,0.2742762565612793,resnet50,vgg16,pgd,0.25,23.504322052001953,0.6405545473098755
False,0.995278000831604,0.995278000831604,0.22902177274227142,0.5397192239761353,resnet50,vgg16,pgd,0.25,23.26811408996582,0.755712628364563
True,0.9971703886985779,0.9971703886985779,0.861091136932373,0.861091136932373,resnet50,vgg16,pgd,0.25,23.09357261657715,0.5773891806602478
False,0.9922803640365601,0.9922803640365601,0.10552981495857239,0.10557325184345245,resnet50,vgg16,pgd,0.25,23.47922134399414,0.5798263549804688
