correct_classification_tgt,true_prob_before_src,max_prob_before_src,true_prob_after_tgt,max_prob_after_tgt,model_src,model_tgt,attack,attack_param,l2_norm,ssim
False,0.9986680746078491,0.9986680746078491,0.0755833089351654,0.4484696686267853,vgg16,resnet50,pgd,0.25,30.60685920715332,0.7047520875930786
True,0.9999978542327881,0.9999978542327881,0.9186729192733765,0.9186729192733765,vgg16,resnet50,pgd,0.25,30.544557571411133,0.6556570529937744
False,0.9999802112579346,0.9999802112579346,0.005103350151330233,0.06099360063672066,vgg16,resnet50,pgd,0.25,31.33167839050293,0.6426558494567871
False,0.9998633861541748,0.9998633861541748,0.0027381505351513624,0.6609350442886353,vgg16,resnet50,pgd,0.25,29.245424270629883,0.5492590665817261
False,0.9992606043815613,0.9992606043815613,0.01734098792076111,0.9640774726867676,vgg16,resnet50,pgd,0.25,31.533750534057617,0.6761478781700134
False,0.030664198100566864,0.24286909401416779,0.006420297082513571,0.18196745216846466,vgg16,resnet50,pgd,0.25,28.55848503112793,0.5337239503860474
False,0.9999357461929321,0.9999357461929321,0.016203299164772034,0.1668202131986618,vgg16,resnet50,pgd,0.25,33.08563995361328,0.6797522306442261
False,0.5261390805244446,0.5261390805244446,0.019983908161520958,0.6272943615913391,vgg16,resnet50,pgd,0.25,29.346378326416016,0.6300568580627441
False,0.9977641105651855,0.9977641105651855,0.02253040112555027,0.8710088729858398,vgg16,resnet50,pgd,0.25,30.307573318481445,0.39809784293174744
False,0.902858555316925,0.902858555316925,0.025883309543132782,0.16500480473041534,vgg16,resnet50,pgd,0.25,31.26941680908203,0.6892444491386414
False,0.9997745156288147,0.9997745156288147,0.007698863744735718,0.06448589265346527,vgg16,resnet50,pgd,0.25,31.570283889770508,0.6312846541404724
True,0.9997931122779846,0.9997931122779846,0.16199426352977753,0.16199426352977753,vgg16,resnet50,pgd,0.25,30.872526168823242,0.6318775415420532
False,0.9999915361404419,0.9999915361404419,0.1117524653673172,0.20047074556350708,vgg16,resnet50,pgd,0.25,31.192562103271484,0.6551641821861267
False,0.9990237951278687,0.9990237951278687,0.0004919658531434834,0.8578675389289856,vgg16,resnet50,pgd,0.25,29.394216537475586,0.43751439452171326
False,0.15962514281272888,0.2914247214794159,0.005096612963825464,0.08680330216884613,vgg16,resnet50,pgd,0.25,27.81816291809082,0.5286962985992432
False,0.9974873065948486,0.9974873065948486,0.004548236727714539,0.3477475345134735,vgg16,resnet50,pgd,0.25,28.206661224365234,0.48435842990875244
True,0.9984509944915771,0.9984509944915771,0.15560097992420197,0.15560097992420197,vgg16,resnet50,pgd,0.25,31.880279541015625,0.6138267517089844
False,0.7766540050506592,0.7766540050506592,0.0066510881297290325,0.9251478314399719,vgg16,resnet50,pgd,0.25,28.943384170532227,0.5212670564651489
True,0.9999963045120239,0.9999963045120239,0.1311175674200058,0.1311175674200058,vgg16,resnet50,pgd,0.25,28.786638259887695,0.584700345993042
False,0.9906614422798157,0.9906614422798157,0.003458796301856637,0.10341432690620422,vgg16,resnet50,pgd,0.25,27.0101318359375,0.4394131898880005
False,0.9999997615814209,0.9999997615814209,0.0962989404797554,0.2348492294549942,vgg16,resnet50,pgd,0.25,30.224411010742188,0.606540858745575
False,0.9884077906608582,0.9884077906608582,0.0006651311996392906,0.4827257990837097,vgg16,resnet50,pgd,0.25,29.833965301513672,0.5901437401771545
False,0.9996256828308105,0.9996256828308105,0.006863761227577925,0.2829221189022064,vgg16,resnet50,pgd,0.25,30.323389053344727,0.5907225608825684
