adv_correct_classification_tgt,clean_true_prob_src,clean_max_prob_src,adv_true_prob_tgt,adv_max_prob_tgt,model_src,model_tgt,attack,attack_param,l2_norm,ssim,clean_correct_classification
True,0.9986680746078492,0.9986680746078492,0.9390004873275756,0.9390004873275756,vgg16,resnet50,pgd,0.15,19.30591583251953,0.8207896947860718,True
True,0.999997854232788,0.999997854232788,0.9727687239646912,0.9727687239646912,vgg16,resnet50,pgd,0.15,19.18897819519043,0.7853512763977051,True
False,0.9999802112579346,0.9999802112579346,0.0813618600368499,0.097951091825962,vgg16,resnet50,pgd,0.15,19.488656997680664,0.7835564017295837,True
True,0.9998633861541748,0.9998633861541748,0.9804276823997498,0.9804276823997498,vgg16,resnet50,pgd,0.15,18.766571044921875,0.6831819415092468,True
True,0.9992606043815612,0.9992606043815612,0.9914885759353638,0.9914885759353638,vgg16,resnet50,pgd,0.15,18.93282699584961,0.8216936588287354,True
False,0.0306641981005668,0.2428690940141677,0.0030987365171313,0.6524997353553772,vgg16,resnet50,pgd,0.15,18.02302932739257,0.6804481744766235,True
False,0.999935746192932,0.999935746192932,0.0692955181002616,0.0767302513122558,vgg16,resnet50,pgd,0.15,20.288795471191406,0.820064902305603,True
True,0.5261390805244446,0.5261390805244446,0.9388054609298706,0.9388054609298706,vgg16,resnet50,pgd,0.15,18.684438705444336,0.7561912536621094,True
True,0.9977641105651855,0.9977641105651855,0.991699993610382,0.991699993610382,vgg16,resnet50,pgd,0.15,18.99272346496582,0.5421404242515564,True
True,0.902858555316925,0.902858555316925,0.7369003295898438,0.7369003295898438,vgg16,resnet50,pgd,0.15,19.23862838745117,0.8134819865226746,True
True,0.9997745156288148,0.9997745156288148,0.9442965984344482,0.9442965984344482,vgg16,resnet50,pgd,0.15,19.484825134277344,0.7759634852409363,True
True,0.9997931122779846,0.9997931122779846,0.989512026309967,0.989512026309967,vgg16,resnet50,pgd,0.15,19.061044692993164,0.7850322127342224,True
True,0.999991536140442,0.999991536140442,0.9892510771751404,0.9892510771751404,vgg16,resnet50,pgd,0.15,19.29209518432617,0.8028587102890015,True
False,0.9990237951278688,0.9990237951278688,0.0003049533115699,0.7771880030632019,vgg16,resnet50,pgd,0.15,18.43174171447754,0.5808299779891968,True
False,0.1596251428127288,0.2914247214794159,0.0049480716697871,0.5002158284187317,vgg16,resnet50,pgd,0.15,18.08771324157715,0.6506004333496094,True
False,0.9974873065948486,0.9974873065948486,0.0105046918615698,0.2284644991159439,vgg16,resnet50,pgd,0.15,18.38200569152832,0.6239280104637146,True
True,0.9984509944915771,0.9984509944915771,0.7298810482025146,0.7298810482025146,vgg16,resnet50,pgd,0.15,19.393251419067383,0.7530455589294434,True
True,0.7766540050506592,0.7766540050506592,0.731210470199585,0.731210470199585,vgg16,resnet50,pgd,0.15,18.07014274597168,0.6690540313720703,True
True,0.999996304512024,0.999996304512024,0.9768067002296448,0.9768067002296448,vgg16,resnet50,pgd,0.15,18.395606994628903,0.7247206568717957,True
False,0.9906614422798156,0.9906614422798156,0.0055518029257655,0.1571118086576461,vgg16,resnet50,pgd,0.15,17.430082321166992,0.5874333381652832,True
True,0.9999997615814208,0.9999997615814208,0.993701696395874,0.993701696395874,vgg16,resnet50,pgd,0.15,18.9475212097168,0.7512757182121277,True
False,0.9884077906608582,0.9884077906608582,0.0067686927504837,0.4420303106307983,vgg16,resnet50,pgd,0.15,18.58696746826172,0.7349553108215332,True
True,0.9996256828308104,0.9996256828308104,0.9205633997917176,0.9205633997917176,vgg16,resnet50,pgd,0.15,19.187519073486328,0.7393091917037964,True
True,0.9701827764511108,0.9701827764511108,0.9964929223060608,0.9964929223060608,vgg16,resnet50,pgd,0.15,18.995380401611328,0.7589005827903748,True
True,0.9454201459884644,0.9454201459884644,0.966937243938446,0.966937243938446,vgg16,resnet50,pgd,0.15,18.522523880004883,0.7002741694450378,True
False,0.9999858140945436,0.9999858140945436,0.0719223320484161,0.5188190340995789,vgg16,resnet50,pgd,0.15,18.649057388305664,0.6444984674453735,True
True,0.9997696280479432,0.9997696280479432,0.8970270752906799,0.8970270752906799,vgg16,resnet50,pgd,0.15,18.915531158447266,0.7611117362976074,True
True,0.9992350339889526,0.9992350339889526,0.8627514243125916,0.8627514243125916,vgg16,resnet50,pgd,0.15,18.64002990722656,0.7203251719474792,True
True,0.9999760389328004,0.9999760389328004,0.945609211921692,0.945609211921692,vgg16,resnet50,pgd,0.15,18.474586486816406,0.6708379983901978,True
False,0.9999938011169434,0.9999938011169434,0.0129650067538023,0.9569032192230223,vgg16,resnet50,pgd,0.15,18.839576721191406,0.7921799421310425,True
False,0.9999996423721312,0.9999996423721312,0.0080286050215363,0.2661363482475281,vgg16,resnet50,pgd,0.15,18.75297737121582,0.5782780647277832,True
True,1.0,1.0,0.976740837097168,0.976740837097168,vgg16,resnet50,pgd,0.15,18.64687728881836,0.6937010288238525,True
False,0.9962365031242372,0.9962365031242372,0.1222165301442146,0.2029866576194763,vgg16,resnet50,pgd,0.15,20.31767845153809,0.9003391265869141,True
True,0.9990652203559875,0.9990652203559875,0.2896415889263153,0.2896415889263153,vgg16,resnet50,pgd,0.15,17.443477630615234,0.5160952806472778,True
True,0.9953802824020386,0.9953802824020386,0.9318200945854188,0.9318200945854188,vgg16,resnet50,pgd,0.15,17.684953689575195,0.692907452583313,True
True,0.9999877214431764,0.9999877214431764,0.9390429854393004,0.9390429854393004,vgg16,resnet50,pgd,0.15,18.46539306640625,0.7311260104179382,True
False,0.9152818918228148,0.9152818918228148,0.0001500694052083,0.9970338344573976,vgg16,resnet50,pgd,0.15,18.51830101013184,0.7363051176071167,True
False,0.9999494552612304,0.9999494552612304,0.0035100386012345,0.9852445125579834,vgg16,resnet50,pgd,0.15,19.30053329467773,0.8218218088150024,True
True,0.9993858337402344,0.9993858337402344,0.3715638816356659,0.3715638816356659,vgg16,resnet50,pgd,0.15,18.70441246032715,0.6655128002166748,True
True,0.9997549653053284,0.9997549653053284,0.9791364073753356,0.9791364073753356,vgg16,resnet50,pgd,0.15,18.540584564208984,0.6798009276390076,True
True,0.9999982118606568,0.9999982118606568,0.9915522933006288,0.9915522933006288,vgg16,resnet50,pgd,0.15,19.25955390930176,0.8051598072052002,True
True,0.9417413473129272,0.9417413473129272,0.6000105142593384,0.6000105142593384,vgg16,resnet50,pgd,0.15,18.601598739624023,0.6516415476799011,True
True,0.9999994039535522,0.9999994039535522,0.9171757698059082,0.9171757698059082,vgg16,resnet50,pgd,0.15,18.544584274291992,0.6697834730148315,True
True,0.998372495174408,0.998372495174408,0.9645997285842896,0.9645997285842896,vgg16,resnet50,pgd,0.15,18.70217704772949,0.710425078868866,True
False,0.0353911705315113,0.1467952728271484,0.0008153252420015,0.4909878671169281,vgg16,resnet50,pgd,0.15,17.654577255249023,0.5741207599639893,True
True,0.9999790191650392,0.9999790191650392,0.5386165380477905,0.5386165380477905,vgg16,resnet50,pgd,0.15,19.03072166442871,0.7610076665878296,True
True,1.0,1.0,0.952365517616272,0.952365517616272,vgg16,resnet50,pgd,0.15,18.555810928344727,0.7064269781112671,True
False,0.8666437268257141,0.8666437268257141,0.0050475224852561,0.3131592273712158,vgg16,resnet50,pgd,0.15,18.31745338439941,0.6188725829124451,True
True,0.9998602867126464,0.9998602867126464,0.9843063354492188,0.9843063354492188,vgg16,resnet50,pgd,0.15,18.477182388305664,0.6447625160217285,True
True,0.9999668598175048,0.9999668598175048,0.983810544013977,0.983810544013977,vgg16,resnet50,pgd,0.15,18.74065589904785,0.7138280868530273,True
False,0.9915536046028136,0.9915536046028136,0.0011210516095161,0.9446538090705872,vgg16,resnet50,pgd,0.15,18.73482322692871,0.6460489630699158,True
False,0.0096841920167207,0.3639225661754608,0.0314268134534359,0.1236002743244171,vgg16,resnet50,pgd,0.15,19.83530044555664,0.8754328489303589,True
False,0.3099556565284729,0.3099556565284729,0.0015748704317957,0.9768037796020508,vgg16,resnet50,pgd,0.15,19.84972381591797,0.8397706747055054,True
True,0.9940693378448486,0.9940693378448486,0.9416183829307556,0.9416183829307556,vgg16,resnet50,pgd,0.15,19.157718658447266,0.8070626258850098,True
False,0.8144246935844421,0.8144246935844421,0.2277114540338516,0.3597881495952606,vgg16,resnet50,pgd,0.15,19.696638107299805,0.8254954218864441,True
False,0.4657119214534759,0.4657119214534759,0.0674014836549758,0.1780541688203811,vgg16,resnet50,pgd,0.15,18.338638305664062,0.6434637308120728,True
False,0.8995105624198914,0.8995105624198914,0.0060135396197438,0.484510600566864,vgg16,resnet50,pgd,0.15,18.58600807189941,0.6266511678695679,True
True,0.999232292175293,0.999232292175293,0.994084656238556,0.994084656238556,vgg16,resnet50,pgd,0.15,19.82420921325684,0.835867166519165,True
True,0.9999991655349731,0.9999991655349731,0.982706904411316,0.982706904411316,vgg16,resnet50,pgd,0.15,19.692184448242188,0.844031035900116,True
True,0.9999064207077026,0.9999064207077026,0.95109885931015,0.95109885931015,vgg16,resnet50,pgd,0.15,18.68422508239746,0.7274163961410522,True
False,0.9923980832099916,0.9923980832099916,0.0014929244061931,0.2535849809646606,vgg16,resnet50,pgd,0.15,18.87400245666504,0.6228064298629761,True
False,0.0070693283341825,0.2575494349002838,0.0041567776352167,0.5894780158996582,vgg16,resnet50,pgd,0.15,18.29806137084961,0.4332002103328705,True
False,0.4336744844913482,0.4336744844913482,0.0307253394275903,0.2049739062786102,vgg16,resnet50,pgd,0.15,18.82391357421875,0.6696345806121826,True
True,0.9999815225601196,0.9999815225601196,0.1572991609573364,0.1572991609573364,vgg16,resnet50,pgd,0.15,19.28328895568848,0.7584704160690308,True
True,0.9996445178985596,0.9996445178985596,0.9672054648399352,0.9672054648399352,vgg16,resnet50,pgd,0.15,19.040584564208984,0.7999733686447144,True
True,0.9979119896888732,0.9979119896888732,0.992240071296692,0.992240071296692,vgg16,resnet50,pgd,0.15,19.22390937805176,0.7392243146896362,True
True,0.5025231242179871,0.5025231242179871,0.8343233466148376,0.8343233466148376,vgg16,resnet50,pgd,0.15,18.042110443115234,0.6785525679588318,True
True,0.9999996423721312,0.9999996423721312,0.9638723731040956,0.9638723731040956,vgg16,resnet50,pgd,0.15,19.863555908203125,0.8584114909172058,True
False,7.049609121168032e-05,0.900926411151886,0.0002281370543641,0.5462092161178589,vgg16,resnet50,pgd,0.15,17.848033905029297,0.4994145631790161,False
False,0.0028666597791016,0.9951203465461732,0.0018800004618242,0.9950952529907228,vgg16,resnet50,pgd,0.15,18.287586212158203,0.6094565391540527,True
False,0.9724389910697936,0.9724389910697936,0.0150161553174257,0.051025778055191,vgg16,resnet50,pgd,0.15,18.58269691467285,0.7312719821929932,True
True,0.9648182988166808,0.9648182988166808,0.9170114398002625,0.9170114398002625,vgg16,resnet50,pgd,0.15,19.230907440185547,0.820457935333252,True
