correct_classification_tgt,true_prob_before_src,max_prob_before_src,true_prob_after_tgt,max_prob_after_tgt,model_src,model_tgt,attack,attack_param,l2_norm,ssim
True,0.9986680746078491,0.9986680746078491,0.639952540397644,0.639952540397644,vgg16,resnet50,pgd,0.13,26.8922061920166,0.7360239028930664
True,0.9999978542327881,0.9999978542327881,0.9114242196083069,0.9114242196083069,vgg16,resnet50,pgd,0.13,26.98350715637207,0.6875371336936951
False,0.9999802112579346,0.9999802112579346,0.006841922644525766,0.05991070717573166,vgg16,resnet50,pgd,0.13,27.61892318725586,0.6757411360740662
False,0.9998633861541748,0.9998633861541748,0.04141733795404434,0.6494074463844299,vgg16,resnet50,pgd,0.13,26.11927032470703,0.5784039497375488
True,0.9992606043815613,0.9992606043815613,0.6228625178337097,0.6228625178337097,vgg16,resnet50,pgd,0.13,27.39470672607422,0.7135941982269287
False,0.030664198100566864,0.24286909401416779,0.005050972104072571,0.3565728962421417,vgg16,resnet50,pgd,0.13,25.26873779296875,0.5675343871116638
False,0.9999357461929321,0.9999357461929321,0.018343042582273483,0.0990128442645073,vgg16,resnet50,pgd,0.13,28.443246841430664,0.7171939611434937
False,0.5261390805244446,0.5261390805244446,0.01825219951570034,0.5776491165161133,vgg16,resnet50,pgd,0.13,26.157873153686523,0.6593784093856812
True,0.9977641105651855,0.9977641105651855,0.47286882996559143,0.47286882996559143,vgg16,resnet50,pgd,0.13,26.646249771118164,0.43019899725914
True,0.902858555316925,0.902858555316925,0.3299795985221863,0.3299795985221863,vgg16,resnet50,pgd,0.13,27.488698959350586,0.7193126678466797
True,0.9997745156288147,0.9997745156288147,0.23263892531394958,0.23263892531394958,vgg16,resnet50,pgd,0.13,27.570405960083008,0.6670030951499939
True,0.9997931122779846,0.9997931122779846,0.72083580493927,0.72083580493927,vgg16,resnet50,pgd,0.13,27.20670509338379,0.6687349677085876
True,0.9999915361404419,0.9999915361404419,0.817391037940979,0.817391037940979,vgg16,resnet50,pgd,0.13,27.34269905090332,0.692261815071106
False,0.9990237951278687,0.9990237951278687,0.0003331986954435706,0.8176666498184204,vgg16,resnet50,pgd,0.13,26.0386962890625,0.4682035446166992
False,0.15962514281272888,0.2914247214794159,0.00572441378608346,0.06339208036661148,vgg16,resnet50,pgd,0.13,24.905399322509766,0.5534119606018066
False,0.9974873065948486,0.9974873065948486,0.0038325705099850893,0.24806876480579376,vgg16,resnet50,pgd,0.13,25.59694480895996,0.5106186866760254
False,0.9984509944915771,0.9984509944915771,0.08257818967103958,0.08848293125629425,vgg16,resnet50,pgd,0.13,27.427867889404297,0.6505419015884399
False,0.7766540050506592,0.7766540050506592,0.0034347453620284796,0.9405012130737305,vgg16,resnet50,pgd,0.13,25.39329719543457,0.5591657757759094
True,0.9999963045120239,0.9999963045120239,0.37310317158699036,0.37310317158699036,vgg16,resnet50,pgd,0.13,25.720355987548828,0.6165423393249512
False,0.9906614422798157,0.9906614422798157,0.004069199785590172,0.06104470416903496,vgg16,resnet50,pgd,0.13,24.63881492614746,0.4635166823863983
False,0.9999997615814209,0.9999997615814209,0.27141955494880676,0.28538379073143005,vgg16,resnet50,pgd,0.13,26.7968807220459,0.6376470923423767
False,0.9884077906608582,0.9884077906608582,0.0009493687539361417,0.30377787351608276,vgg16,resnet50,pgd,0.13,26.52266502380371,0.6203359365463257
False,0.9996256828308105,0.9996256828308105,0.006769987288862467,0.5318544507026672,vgg16,resnet50,pgd,0.13,26.75084686279297,0.6267800331115723
True,0.9701827764511108,0.9701827764511108,0.6065581440925598,0.6065581440925598,vgg16,resnet50,pgd,0.13,26.185230255126953,0.6562418937683105
False,0.9454201459884644,0.9454201459884644,0.10355700552463531,0.2382889837026596,vgg16,resnet50,pgd,0.13,25.989933013916016,0.5859662890434265
False,0.9999858140945435,0.9999858140945435,0.11447212845087051,0.2581590712070465,vgg16,resnet50,pgd,0.13,26.1105899810791,0.5371569991111755
False,0.9997696280479431,0.9997696280479431,0.022581294178962708,0.3408204913139343,vgg16,resnet50,pgd,0.13,26.612207412719727,0.6498141288757324
False,0.9992350339889526,0.9992350339889526,0.05938858166337013,0.2071104198694229,vgg16,resnet50,pgd,0.13,26.299644470214844,0.6130687594413757
False,0.9999760389328003,0.9999760389328003,0.016142388805747032,0.15739116072654724,vgg16,resnet50,pgd,0.13,25.541379928588867,0.5641626715660095
False,0.9999938011169434,0.9999938011169434,0.004572496749460697,0.9485522508621216,vgg16,resnet50,pgd,0.13,26.749984741210938,0.6828097105026245
False,0.9999996423721313,0.9999996423721313,0.006876442115753889,0.1744421124458313,vgg16,resnet50,pgd,0.13,26.45111846923828,0.4617983102798462
True,1.0,1.0,0.76398104429245,0.76398104429245,vgg16,resnet50,pgd,0.13,25.89518928527832,0.5976361632347107
False,0.9962365031242371,0.9962365031242371,0.0055521088652312756,0.20016324520111084,vgg16,resnet50,pgd,0.13,29.269306182861328,0.8329355120658875
False,0.9990652203559875,0.9990652203559875,0.045879676938056946,0.0948452576994896,vgg16,resnet50,pgd,0.13,24.21321678161621,0.41199791431427
False,0.9953802824020386,0.9953802824020386,0.02488749474287033,0.41682976484298706,vgg16,resnet50,pgd,0.13,24.13661003112793,0.5907605886459351
False,0.9999877214431763,0.9999877214431763,0.0028794677928090096,0.2714901566505432,vgg16,resnet50,pgd,0.13,26.32147979736328,0.6268526911735535
False,0.9152818918228149,0.9152818918228149,0.00025604022084735334,0.9774098992347717,vgg16,resnet50,pgd,0.13,26.115568161010742,0.6192882061004639
False,0.9999494552612305,0.9999494552612305,0.0014140341663733125,0.9330570101737976,vgg16,resnet50,pgd,0.13,27.99489402770996,0.7113523483276367
False,0.9993858337402344,0.9993858337402344,0.007359255105257034,0.14538012444972992,vgg16,resnet50,pgd,0.13,25.980392456054688,0.5479463338851929
False,0.9997549653053284,0.9997549653053284,0.002529917052015662,0.4759908616542816,vgg16,resnet50,pgd,0.13,26.384706497192383,0.556942343711853
True,0.9999982118606567,0.9999982118606567,0.9539526104927063,0.9539526104927063,vgg16,resnet50,pgd,0.13,27.145700454711914,0.7065898776054382
True,0.9417413473129272,0.9417413473129272,0.3465229570865631,0.3465229570865631,vgg16,resnet50,pgd,0.13,25.431114196777344,0.5591172575950623
False,0.9999994039535522,0.9999994039535522,0.009563731029629707,0.28131258487701416,vgg16,resnet50,pgd,0.13,25.695938110351562,0.5576853156089783
True,0.998372495174408,0.998372495174408,0.710315465927124,0.710315465927124,vgg16,resnet50,pgd,0.13,26.160076141357422,0.6025050282478333
False,0.03539117053151131,0.14679527282714844,0.00014031950559001416,0.7111914753913879,vgg16,resnet50,pgd,0.13,24.387435913085938,0.45724326372146606
False,0.9999790191650391,0.9999790191650391,0.006837611086666584,0.5154708623886108,vgg16,resnet50,pgd,0.13,26.414323806762695,0.6610590815544128
True,1.0,1.0,0.8993713855743408,0.8993713855743408,vgg16,resnet50,pgd,0.13,25.79347038269043,0.5935535430908203
False,0.8666437268257141,0.8666437268257141,0.0030523480381816626,0.14926253259181976,vgg16,resnet50,pgd,0.13,26.13772201538086,0.5043054223060608
True,0.9998602867126465,0.9998602867126465,0.5522925853729248,0.5522925853729248,vgg16,resnet50,pgd,0.13,25.722980499267578,0.5369975566864014
True,0.9999668598175049,0.9999668598175049,0.5654916763305664,0.5654916763305664,vgg16,resnet50,pgd,0.13,26.490304946899414,0.610252857208252
False,0.9915536046028137,0.9915536046028137,0.005122014321386814,0.8986732363700867,vgg16,resnet50,pgd,0.13,25.645639419555664,0.5331372022628784
False,0.009684192016720772,0.3639225661754608,0.005416635889559984,0.07448722422122955,vgg16,resnet50,pgd,0.13,28.447406768798828,0.7985695600509644
False,0.3099556565284729,0.3099556565284729,0.0007743677124381065,0.9023637175559998,vgg16,resnet50,pgd,0.13,28.596633911132812,0.7412571310997009
True,0.9940693378448486,0.9940693378448486,0.16325870156288147,0.16325870156288147,vgg16,resnet50,pgd,0.13,26.89429473876953,0.706532895565033
True,0.8144246935844421,0.8144246935844421,0.19774378836154938,0.19774378836154938,vgg16,resnet50,pgd,0.13,28.526840209960938,0.7242392301559448
False,0.46571192145347595,0.46571192145347595,0.005138425622135401,0.11024776846170425,vgg16,resnet50,pgd,0.13,25.993919372558594,0.5256760120391846
False,0.8995105624198914,0.8995105624198914,0.004438890144228935,0.2693428695201874,vgg16,resnet50,pgd,0.13,25.69698143005371,0.5143094062805176
False,0.999232292175293,0.999232292175293,0.1102340817451477,0.20933780074119568,vgg16,resnet50,pgd,0.13,28.399517059326172,0.7464649677276611
True,0.9999991655349731,0.9999991655349731,0.8748027086257935,0.8748027086257935,vgg16,resnet50,pgd,0.13,27.896089553833008,0.7510329484939575
True,0.9999064207077026,0.9999064207077026,0.4447268545627594,0.4447268545627594,vgg16,resnet50,pgd,0.13,26.394596099853516,0.6175615787506104
False,0.9923980832099915,0.9923980832099915,0.0016002679476514459,0.25633519887924194,vgg16,resnet50,pgd,0.13,26.423965454101562,0.5098440647125244
False,0.007069328334182501,0.2575494349002838,0.004176543094217777,0.33008596301078796,vgg16,resnet50,pgd,0.13,25.330373764038086,0.32770609855651855
