adv_correct_classification_tgt,clean_true_prob_src,clean_max_prob_src,adv_true_prob_tgt,adv_max_prob_tgt,model_src,model_tgt,attack,attack_param,l2_norm,ssim,clean_correct_classification
True,0.9986680746078492,0.9986680746078492,0.9863826036453248,0.9863826036453248,vgg16,resnet50,cw,0.1,0.4805828034877777,0.9998090267181396,
True,0.999997854232788,0.999997854232788,0.9859327673912048,0.9859327673912048,vgg16,resnet50,cw,0.1,0.5890891551971436,0.9994337558746338,
True,0.9999802112579346,0.9999802112579346,0.9751428961753844,0.9751428961753844,vgg16,resnet50,cw,0.1,0.5288762450218201,0.9994466304779052,
True,0.9998633861541748,0.9998633861541748,0.9975889921188354,0.9975889921188354,vgg16,resnet50,cw,0.1,0.4519425332546234,0.9995367527008056,
True,0.9992606043815612,0.9992606043815612,0.9894062876701356,0.9894062876701356,vgg16,resnet50,cw,0.1,0.3387535512447357,0.9998434782028198,
True,0.0306641981005668,0.2428690940141677,0.9987549781799316,0.9987549781799316,vgg16,resnet50,cw,0.1,0.0031064732465893,0.999997079372406,
True,0.999935746192932,0.999935746192932,0.995924472808838,0.995924472808838,vgg16,resnet50,cw,0.1,0.4237819314002991,0.999785542488098,
True,0.5261390805244446,0.5261390805244446,0.994430124759674,0.994430124759674,vgg16,resnet50,cw,0.1,0.3843373954296112,0.9997395277023317,
True,0.9977641105651855,0.9977641105651855,0.9816343188285828,0.9816343188285828,vgg16,resnet50,cw,0.1,0.4969341456890106,0.9993833303451538,
True,0.902858555316925,0.902858555316925,0.998429000377655,0.998429000377655,vgg16,resnet50,cw,0.1,0.2558015882968902,0.9999176263809204,
True,0.9997745156288148,0.9997745156288148,0.9965403079986572,0.9965403079986572,vgg16,resnet50,cw,0.1,0.4093785881996155,0.9996844530105592,
True,0.9997931122779846,0.9997931122779846,0.9960368275642396,0.9960368275642396,vgg16,resnet50,cw,0.1,0.463841825723648,0.999790370464325,
True,0.999991536140442,0.999991536140442,0.9985394477844238,0.9985394477844238,vgg16,resnet50,cw,0.1,0.5162197351455688,0.999664068222046,
True,0.9990237951278688,0.9990237951278688,0.990827739238739,0.990827739238739,vgg16,resnet50,cw,0.1,0.361927330493927,0.9996861815452576,
True,0.1596251428127288,0.2914247214794159,0.8283092975616455,0.8283092975616455,vgg16,resnet50,cw,0.1,0.0029552476480603,0.9999946355819702,
True,0.9974873065948486,0.9974873065948486,0.9911317229270936,0.9911317229270936,vgg16,resnet50,cw,0.1,0.3494299948215484,0.9996668696403505,
True,0.9984509944915771,0.9984509944915771,0.995245635509491,0.995245635509491,vgg16,resnet50,cw,0.1,0.4685520827770233,0.999681830406189,
True,0.7766540050506592,0.7766540050506592,0.9782745242118835,0.9782745242118835,vgg16,resnet50,cw,0.1,0.169279932975769,0.9998785257339478,
True,0.999996304512024,0.999996304512024,0.9923261404037476,0.9923261404037476,vgg16,resnet50,cw,0.1,0.5936207175254822,0.9994338750839232,
True,0.9906614422798156,0.9906614422798156,0.984815001487732,0.984815001487732,vgg16,resnet50,cw,0.1,0.2860322594642639,0.999826192855835,
True,0.9999997615814208,0.9999997615814208,0.9928654432296752,0.9928654432296752,vgg16,resnet50,cw,0.1,0.753638744354248,0.998795449733734,
True,0.9884077906608582,0.9884077906608582,0.9979900121688844,0.9979900121688844,vgg16,resnet50,cw,0.1,0.3352075517177582,0.9998578429222108,
True,0.9996256828308104,0.9996256828308104,0.9938610792160034,0.9938610792160034,vgg16,resnet50,cw,0.1,0.45099076628685,0.9997068643569946,
True,0.9701827764511108,0.9701827764511108,0.9979700446128844,0.9979700446128844,vgg16,resnet50,cw,0.1,0.2483265697956085,0.9998968839645386,
True,0.9454201459884644,0.9454201459884644,0.9943056702613832,0.9943056702613832,vgg16,resnet50,cw,0.1,0.3920200765132904,0.9997235536575316,
True,0.9999858140945436,0.9999858140945436,0.996259331703186,0.996259331703186,vgg16,resnet50,cw,0.1,0.4756986498832702,0.9993389844894408,
True,0.9997696280479432,0.9997696280479432,0.9914863109588624,0.9914863109588624,vgg16,resnet50,cw,0.1,0.3466213345527649,0.9997897148132324,
True,0.9992350339889526,0.9992350339889526,0.9967138767242432,0.9967138767242432,vgg16,resnet50,cw,0.1,0.4695859253406524,0.9994994401931764,
True,0.9999760389328004,0.9999760389328004,0.9974954724311828,0.9974954724311828,vgg16,resnet50,cw,0.1,0.508722186088562,0.9995359778404236,
True,0.9999938011169434,0.9999938011169434,0.9927332401275636,0.9927332401275636,vgg16,resnet50,cw,0.1,0.5542113184928894,0.9995607137680054,
True,0.9999996423721312,0.9999996423721312,0.9844277501106262,0.9844277501106262,vgg16,resnet50,cw,0.1,0.5705671906471252,0.9992122054100036,
True,1.0,1.0,0.9861282110214232,0.9861282110214232,vgg16,resnet50,cw,0.1,0.6420446038246155,0.9990414977073668,
True,0.9962365031242372,0.9962365031242372,0.9906084537506104,0.9906084537506104,vgg16,resnet50,cw,0.1,0.3376727998256683,0.999893307685852,
True,0.9990652203559875,0.9990652203559875,0.9938734769821168,0.9938734769821168,vgg16,resnet50,cw,0.1,0.4687639772891998,0.9994818568229676,
True,0.9953802824020386,0.9953802824020386,0.9921263456344604,0.9921263456344604,vgg16,resnet50,cw,0.1,0.3184856176376343,0.9998387098312378,
True,0.9999877214431764,0.9999877214431764,0.9921568632125854,0.9921568632125854,vgg16,resnet50,cw,0.1,0.4739065170288086,0.9995216727256776,
True,0.9152818918228148,0.9152818918228148,0.9992190599441528,0.9992190599441528,vgg16,resnet50,cw,0.1,0.3219457268714905,0.9998342394828796,
True,0.9999494552612304,0.9999494552612304,0.995254397392273,0.995254397392273,vgg16,resnet50,cw,0.1,0.3117795586585998,0.999894082546234,
True,0.9993858337402344,0.9993858337402344,0.9969462752342224,0.9969462752342224,vgg16,resnet50,cw,0.1,0.51439368724823,0.9993309378623962,
True,0.9997549653053284,0.9997549653053284,0.9924820065498352,0.9924820065498352,vgg16,resnet50,cw,0.1,0.351658433675766,0.99972003698349,
True,0.9999982118606568,0.9999982118606568,0.9911149740219116,0.9911149740219116,vgg16,resnet50,cw,0.1,0.6730427742004395,0.9994945526123048,
True,0.9417413473129272,0.9417413473129272,0.9962282180786132,0.9962282180786132,vgg16,resnet50,cw,0.1,0.2998891472816467,0.9998363256454468,
True,0.9999994039535522,0.9999994039535522,0.9929301142692566,0.9929301142692566,vgg16,resnet50,cw,0.1,0.5657503008842468,0.9992627501487732,
True,0.998372495174408,0.998372495174408,0.981323778629303,0.981323778629303,vgg16,resnet50,cw,0.1,0.3926905691623688,0.9997748136520386,
True,0.0353911705315113,0.1467952728271484,0.4140015542507171,0.4140015542507171,vgg16,resnet50,cw,0.1,0.0033104359172284,0.9999997615814208,
True,0.9999790191650392,0.9999790191650392,0.9863207936286926,0.9863207936286926,vgg16,resnet50,cw,0.1,0.5464993715286255,0.9995056986808776,
True,1.0,1.0,0.9884182810783386,0.9884182810783386,vgg16,resnet50,cw,0.1,0.6999057531356812,0.9990703463554382,
True,0.8666437268257141,0.8666437268257141,0.998455286026001,0.998455286026001,vgg16,resnet50,cw,0.1,0.516880452632904,0.9993268847465516,
True,0.9998602867126464,0.9998602867126464,0.990794599056244,0.990794599056244,vgg16,resnet50,cw,0.1,0.3489734232425689,0.9997074007987976,
