correct_classification,true_prob_before,true_prob_after,max_prob_before,max_prob_after,model,attack,attack_param,l2_norm,ssim
False,0.9986686706542969,0.12197193503379822,0.9986686706542969,0.8606627583503723,vgg16,cw,2.0,0.8776897192001343,0.9993401765823364
False,0.9999978542327881,2.9383036235230975e-05,0.9999978542327881,0.7758709192276001,vgg16,cw,2.0,1.6272464990615845,0.9965963363647461
False,0.9999802112579346,0.0008729760884307325,0.9999802112579346,0.5083863139152527,vgg16,cw,2.0,2.2108449935913086,0.9920651316642761
False,0.9998633861541748,0.006126657593995333,0.9998633861541748,0.9188563227653503,vgg16,cw,2.0,1.0493429899215698,0.9975821375846863
False,0.9992608428001404,0.36166372895240784,0.9992608428001404,0.5928906202316284,vgg16,cw,2.0,0.9037796258926392,0.9989485740661621
False,0.030653053894639015,0.030645888298749924,0.2429003119468689,0.24301676452159882,vgg16,cw,2.0,0.003106473246589303,0.999997079372406
False,0.9999357461929321,0.000983210513368249,0.9999357461929321,0.7895163297653198,vgg16,cw,2.0,1.4799925088882446,0.9975518584251404
False,0.5263636112213135,0.08483870327472687,0.5263636112213135,0.9016847014427185,vgg16,cw,2.0,0.5549871325492859,0.9993990659713745
False,0.9977656602859497,0.0002947349566966295,0.9977656602859497,0.9963755011558533,vgg16,cw,2.0,1.551211953163147,0.9933233261108398
False,0.9028523564338684,1.3024708096054383e-05,0.9028523564338684,0.9689038991928101,vgg16,cw,2.0,1.412373423576355,0.998137354850769
False,0.9997742772102356,0.014464868232607841,0.9997742772102356,0.870451033115387,vgg16,cw,2.0,1.2896716594696045,0.9970592260360718
False,0.9997931122779846,0.0017006481066346169,0.9997931122779846,0.9733564853668213,vgg16,cw,2.0,1.574217438697815,0.9975045919418335
False,0.9999915361404419,0.13421350717544556,0.9999915361404419,0.5219370722770691,vgg16,cw,2.0,1.0704087018966675,0.9986757636070251
False,0.9990241527557373,0.0122301010414958,0.9990241527557373,0.8404752016067505,vgg16,cw,2.0,1.1193236112594604,0.9972904920578003
False,0.15964168310165405,0.15965665876865387,0.2913488745689392,0.2913244068622589,vgg16,cw,2.0,0.002955247648060322,0.9999946355819702
False,0.9974865913391113,2.4146918804035522e-05,0.9974865913391113,0.9759648442268372,vgg16,cw,2.0,2.1006057262420654,0.9900201559066772
False,0.9984502792358398,6.399200356099755e-05,0.9984502792358398,0.8495507836341858,vgg16,cw,2.0,1.568535566329956,0.9966077208518982
False,0.7766604423522949,0.14762330055236816,0.7766604423522949,0.8420106768608093,vgg16,cw,2.0,0.5372154116630554,0.9992889761924744
False,0.9999963045120239,0.0004052858566865325,0.9999963045120239,0.9992210865020752,vgg16,cw,2.0,1.6426022052764893,0.9962866306304932
False,0.9906656742095947,0.014664837159216404,0.9906656742095947,0.8680028915405273,vgg16,cw,2.0,0.6860629916191101,0.9989945292472839
False,0.9999997615814209,0.0009300931706093252,0.9999997615814209,0.6695266366004944,vgg16,cw,2.0,1.6704020500183105,0.9951388239860535
False,0.9883954524993896,0.00045593961840495467,0.9883954524993896,0.9017998576164246,vgg16,cw,2.0,1.4728893041610718,0.9972283244132996
False,0.9996254444122314,0.00021648016991093755,0.9996254444122314,0.6159505248069763,vgg16,cw,2.0,1.2814964056015015,0.9977536201477051
False,0.9701716899871826,1.6201545804506168e-05,0.9701716899871826,0.9948455095291138,vgg16,cw,2.0,1.574653148651123,0.9964810609817505
False,0.9454853534698486,0.0035248289350420237,0.9454853534698486,0.747237503528595,vgg16,cw,2.0,1.050426721572876,0.9982656240463257
False,0.9999858140945435,0.14950531721115112,0.9999858140945435,0.5113407969474792,vgg16,cw,2.0,1.327644944190979,0.9949692487716675
False,0.9997695088386536,0.003182053565979004,0.9997695088386536,0.8267256021499634,vgg16,cw,2.0,1.028578519821167,0.998432993888855
False,0.9992355108261108,0.0013827340444549918,0.9992355108261108,0.9880810976028442,vgg16,cw,2.0,1.340680718421936,0.9969887733459473
False,0.9999760389328003,0.009243232198059559,0.9999760389328003,0.9530707001686096,vgg16,cw,2.0,1.5844762325286865,0.9952812194824219
False,0.9999938011169434,2.96076359518338e-06,0.9999938011169434,0.7656927108764648,vgg16,cw,2.0,1.923290729522705,0.9958596229553223
False,0.9999996423721313,1.024393077386776e-05,0.9999996423721313,0.9992780089378357,vgg16,cw,2.0,2.2528817653656006,0.9886727333068848
False,1.0,0.005217103753238916,1.0,0.9827224016189575,vgg16,cw,2.0,1.6637160778045654,0.9949100017547607
False,0.9962312579154968,0.020082492381334305,0.9962312579154968,0.9481440782546997,vgg16,cw,2.0,0.9183471202850342,0.999387264251709
False,0.9990648627281189,0.0021929284557700157,0.9990648627281189,0.3668251633644104,vgg16,cw,2.0,1.1774600744247437,0.9970631003379822
False,0.9953778982162476,0.005206287372857332,0.9953778982162476,0.9843729734420776,vgg16,cw,2.0,1.2316683530807495,0.9980028867721558
False,0.9999877214431763,0.00011587018525460735,0.9999877214431763,0.651206374168396,vgg16,cw,2.0,1.6130350828170776,0.9954160451889038
False,0.915374755859375,6.4655991991457995e-06,0.915374755859375,0.9993342757225037,vgg16,cw,2.0,1.3198996782302856,0.9977531433105469
False,0.9999494552612305,1.4023659787198994e-05,0.9999494552612305,0.9958315491676331,vgg16,cw,2.0,2.1111953258514404,0.9959814548492432
False,0.9993853569030762,0.0038387393578886986,0.9993853569030762,0.8972626328468323,vgg16,cw,2.0,1.604422926902771,0.994747519493103
False,0.9997549653053284,0.12319428473711014,0.9997549653053284,0.4622734487056732,vgg16,cw,2.0,1.5408031940460205,0.9945367574691772
