adv_correct_classification,clean_true_prob,adv_true_prob,clean_max_prob,adv_max_prob,model,attack,attack_param,l2_norm,ssim,clean_correct_classification
True,0.985948085784912,0.541587233543396,0.985948085784912,0.541587233543396,resnet50,cw,0.1,0.4947037398815155,0.9997940063476562,True
True,0.9856513738632202,0.5367414951324463,0.9856513738632202,0.5367414951324463,resnet50,cw,0.1,0.7124938368797302,0.9992575645446776,True
True,0.974828600883484,0.5753220915794373,0.974828600883484,0.5753220915794373,resnet50,cw,0.1,0.6938683986663818,0.9993257522583008,True
False,0.9967980980873108,0.4009730517864227,0.9967980980873108,0.596655547618866,resnet50,cw,0.1,0.745146632194519,0.998336672782898,True
False,0.9890661239624025,0.2247637659311294,0.9890661239624025,0.7648022174835205,resnet50,cw,0.1,0.5641480088233948,0.9996501803398132,True
False,0.9987583160400392,9.548172101858654e-07,0.9987583160400392,0.9998310804367064,resnet50,cw,0.1,0.9427523016929626,0.9974259734153748,True
False,0.995940923690796,0.001416963757947,0.995940923690796,0.9524056315422058,resnet50,cw,0.1,0.8051018118858337,0.999330759048462,True
False,0.9934613704681396,0.0001900979405036,0.9934613704681396,0.9937294721603394,resnet50,cw,0.1,1.4126501083374023,0.996288537979126,True
True,0.9803884029388428,0.7068284749984741,0.9803884029388428,0.7068284749984741,resnet50,cw,0.1,0.8512542843818665,0.9968420267105104,True
False,0.99847012758255,0.011451106518507,0.99847012758255,0.943658411502838,resnet50,cw,0.1,0.7045196890830994,0.9991083145141602,True
False,0.9960871934890748,0.062869407236576,0.9960871934890748,0.930868923664093,resnet50,cw,0.1,0.8186580538749695,0.9986575841903688,True
True,0.996254563331604,0.7844739556312561,0.996254563331604,0.7844739556312561,resnet50,cw,0.1,0.8014001250267029,0.999182105064392,True
False,0.9985598921775818,0.2779023647308349,0.9985598921775818,0.719921886920929,resnet50,cw,0.1,0.6925422549247742,0.9994869232177734,True
False,0.9903732538223268,0.1611976623535156,0.9903732538223268,0.8269620537757874,resnet50,cw,0.1,0.8563238978385925,0.9974212646484376,True
False,0.828338086605072,0.0157749000936746,0.828338086605072,0.9802236557006836,resnet50,cw,0.1,0.5703029036521912,0.9987205862998962,True
False,0.9905363917350768,0.3657167255878448,0.9905363917350768,0.5772261023521423,resnet50,cw,0.1,0.8667669892311096,0.9977561235427856,True
True,0.9944350719451904,0.963771104812622,0.9944350719451904,0.963771104812622,resnet50,cw,0.1,0.8356230854988098,0.9987653493881226,True
True,0.9755635857582092,0.403373658657074,0.9755635857582092,0.403373658657074,resnet50,cw,0.1,0.5766863822937012,0.9991750121116638,True
False,0.9897603392601012,0.0077656148932874,0.9897603392601012,0.9625518918037416,resnet50,cw,0.1,0.6441894769668579,0.9993583559989928,True
False,0.9838901162147522,0.009510357864201,0.9838901162147522,0.9819096326828004,resnet50,cw,0.1,0.671295166015625,0.9985232353210448,True
False,0.9927220940589904,0.4616149663925171,0.9927220940589904,0.523108720779419,resnet50,cw,0.1,0.6792193651199341,0.9990544319152832,True
False,0.998084306716919,0.0110500808805227,0.998084306716919,0.8629258871078491,resnet50,cw,0.1,0.7743536233901978,0.9989529848098756,True
False,0.995461881160736,0.0194516144692897,0.995461881160736,0.7864270806312561,resnet50,cw,0.1,0.6626412868499756,0.9994640350341796,True
True,0.9979945421218872,0.59771728515625,0.9979945421218872,0.59771728515625,resnet50,cw,0.1,0.6054174304008484,0.9992212653160096,True
True,0.9941452741622924,0.5104053616523743,0.9941452741622924,0.5104053616523743,resnet50,cw,0.1,0.4542524814605713,0.9995285868644714,True
False,0.9956041574478148,0.1179061979055404,0.9956041574478148,0.8781523108482361,resnet50,cw,0.1,0.9009326100349426,0.9971334338188172,True
False,0.9908281564712524,0.4104618728160858,0.9908281564712524,0.5815724730491638,resnet50,cw,0.1,0.5545065999031067,0.9994906783103944,True
False,0.9967808723449708,0.3088703751564026,0.9967808723449708,0.6588291525840759,resnet50,cw,0.1,0.6205245852470398,0.9992384910583496,True
False,0.9971522092819214,0.1894392222166061,0.9971522092819214,0.7857685685157776,resnet50,cw,0.1,0.813609778881073,0.9985015392303468,True
True,0.9925532937049866,0.7923877835273743,0.9925532937049866,0.7923877835273743,resnet50,cw,0.1,0.8004239201545715,0.9991960525512696,True
True,0.9845149517059326,0.7863951921463013,0.9845149517059326,0.7863951921463013,resnet50,cw,0.1,0.9197688102722168,0.9969137907028198,True
True,0.9854462146759032,0.7457960247993469,0.9854462146759032,0.7457960247993469,resnet50,cw,0.1,0.705207109451294,0.9981410503387452,True
False,0.991419792175293,0.0927484408020973,0.991419792175293,0.6242318749427795,resnet50,cw,0.1,0.6417842507362366,0.999752402305603,True
False,0.994181215763092,0.1910308897495269,0.994181215763092,0.5967805981636047,resnet50,cw,0.1,0.7618035674095154,0.9983925819396972,True
False,0.9925135970115662,0.287590742111206,0.9925135970115662,0.5810755491256714,resnet50,cw,0.1,0.5080146789550781,0.9994702339172364,True
False,0.9932225942611694,0.4384060204029083,0.9932225942611694,0.5575352311134338,resnet50,cw,0.1,0.3953546583652496,0.9996662139892578,True
False,0.9992365837097168,0.0019591434393078,0.9992365837097168,0.9934900999069214,resnet50,cw,0.1,0.9612460136413574,0.9981701374053956,True
True,0.9952860474586488,0.612825334072113,0.9952860474586488,0.612825334072113,resnet50,cw,0.1,0.6986649632453918,0.9996177554130554,True
False,0.9971680045127868,0.1208642348647117,0.9971680045127868,0.8060601353645325,resnet50,cw,0.1,0.6401638984680176,0.999201238155365,True
