correct_classification,true_prob_before,true_prob_after,max_prob_before,max_prob_after,model,attack,attack_param,l2_norm,ssim
False,0.19629070162773132,9.11545094099556e-18,0.4348335862159729,1.0,resnet50,pgd,0.19,23.27105140686035,0.8181416988372803
False,0.5935017466545105,1.2764024406320538e-22,0.5935017466545105,1.0,resnet50,pgd,0.19,22.51875114440918,0.7830520868301392
False,0.9856991171836853,1.6166367808535222e-20,0.9856991171836853,1.0,resnet50,pgd,0.19,23.505355834960938,0.49626749753952026
False,0.876660168170929,4.7749229293821485e-14,0.876660168170929,1.0,resnet50,pgd,0.19,23.653615951538086,0.44131582975387573
False,0.9890819787979126,6.904716653881109e-16,0.9890819787979126,1.0,resnet50,pgd,0.19,21.95696258544922,0.4780198931694031
False,0.9634710550308228,4.578789138706664e-23,0.9634710550308228,1.0,resnet50,pgd,0.19,23.178428649902344,0.4689338207244873
False,0.15405964851379395,1.642351919704978e-20,0.4624686539173126,1.0,resnet50,pgd,0.19,23.29277801513672,0.7672319412231445
False,0.02488117478787899,1.859229695926664e-15,0.7918453216552734,0.9999954700469971,resnet50,pgd,0.19,23.346052169799805,0.6320579051971436
False,0.9169239401817322,2.91534591577098e-22,0.9169239401817322,1.0,resnet50,pgd,0.19,22.95334815979004,0.5853418111801147
False,0.9618781805038452,2.7638466693226106e-17,0.9618781805038452,1.0,resnet50,pgd,0.19,21.981821060180664,0.44712480902671814
False,0.9510614275932312,1.2714863321721375e-19,0.9510614275932312,1.0,resnet50,pgd,0.19,23.614301681518555,0.3358754515647888
False,0.6286550164222717,1.9830795080744966e-29,0.6286550164222717,1.0,resnet50,pgd,0.19,23.268178939819336,0.6365255117416382
False,0.0922902449965477,2.982145300883573e-39,0.5616397261619568,1.0,resnet50,pgd,0.19,23.075326919555664,0.5745502710342407
False,0.4320351183414459,4.027281427037431e-18,0.5093227624893188,1.0,resnet50,pgd,0.19,23.152408599853516,0.8417989015579224
False,0.6148207783699036,2.4217660442832448e-18,0.6148207783699036,1.0,resnet50,pgd,0.19,23.023435592651367,0.4982640743255615
False,0.012237762100994587,1.6264675153573882e-13,0.6886164546012878,0.9999916553497314,resnet50,pgd,0.19,22.53654670715332,0.7137105464935303
False,0.3250332176685333,2.522799664277898e-40,0.3250332176685333,1.0,resnet50,pgd,0.19,23.5301570892334,0.5336371660232544
False,0.9537546634674072,6.1645905761359314e-21,0.9537546634674072,1.0,resnet50,pgd,0.19,22.51038360595703,0.4135206341743469
False,0.7219444513320923,3.091384714730743e-17,0.7219444513320923,1.0,resnet50,pgd,0.19,23.365976333618164,0.47305333614349365
False,0.13726311922073364,1.712815620967706e-24,0.7892584204673767,1.0,resnet50,pgd,0.19,23.253192901611328,0.5059519410133362
False,0.24844162166118622,1.3913492452281109e-41,0.39068248867988586,1.0,resnet50,pgd,0.19,23.43838119506836,0.5700187683105469
