adv_correct_classification,clean_true_prob,adv_true_prob,clean_max_prob,adv_max_prob,model,attack,attack_param,l2_norm,ssim,clean_correct_classification
False,0.9986675977706908,0.0018587624654173,0.9986675977706908,0.5652715563774109,vgg16,fgsm,0.01,3.8164258003234863,0.9883809089660645,
False,0.999997854232788,0.0003937385627068,0.999997854232788,0.4992884993553161,vgg16,fgsm,0.01,3.876057147979736,0.9852854013442992,
False,0.9999802112579346,0.009860691614449,0.9999802112579346,0.0959161967039108,vgg16,fgsm,0.01,3.874411821365357,0.9849685430526732,
False,0.9998632669448853,0.0013889208203181,0.9998632669448853,0.5284736156463623,vgg16,fgsm,0.01,3.876307487487793,0.972529113292694,
False,0.9992606043815612,0.000599576276727,0.9992606043815612,0.8828195929527283,vgg16,fgsm,0.01,3.8638877868652335,0.9884893298149108,
False,0.0306845046579837,1.9014368035641385e-07,0.2430841028690338,0.398172914981842,vgg16,fgsm,0.01,3.818705081939697,0.971444308757782,
False,0.9999356269836426,0.0005078615504316,0.9999356269836426,0.5582866668701172,vgg16,fgsm,0.01,3.877443313598633,0.9898838996887208,
False,0.5264146327972412,1.9845280974095658e-07,0.5264146327972412,0.9695965647697448,vgg16,fgsm,0.01,3.8754847049713135,0.9808556437492372,
False,0.9977695941925048,0.0011924069840461,0.9977695941925048,0.9732587933540344,vgg16,fgsm,0.01,3.876291513442993,0.9509806632995604,
False,0.9026808738708496,0.0006186793907545,0.9026808738708496,0.2017688006162643,vgg16,fgsm,0.01,3.872443199157715,0.98580139875412,
False,0.9997749924659728,0.0029120268300175,0.9997749924659728,0.1997089236974716,vgg16,fgsm,0.01,3.8756260871887207,0.983985185623169,
False,0.9997925162315368,0.0171385053545236,0.9997925162315368,0.5827515125274658,vgg16,fgsm,0.01,3.864460468292236,0.9864301681518556,
False,0.999991536140442,0.053861565887928,0.999991536140442,0.1628245711326599,vgg16,fgsm,0.01,3.8734872341156006,0.9880706667900084,
False,0.9990216493606568,0.0013106346596032,0.9990216493606568,0.1788267493247985,vgg16,fgsm,0.01,3.879786252975464,0.9570269584655762,
False,0.1596345454454422,5.734482897423732e-07,0.2915821671485901,0.8109686970710754,vgg16,fgsm,0.01,3.8710951805114746,0.964661717414856,
False,0.9974863529205322,0.0007219573599286,0.9974863529205322,0.2565912008285522,vgg16,fgsm,0.01,3.879763603210449,0.9660212397575378,
False,0.9984526634216307,0.0002140430151484,0.9984526634216307,0.5615549087524414,vgg16,fgsm,0.01,3.816874027252197,0.980989933013916,
False,0.7770533561706543,2.3812408471712843e-05,0.7770533561706543,0.988277018070221,vgg16,fgsm,0.01,3.3905153274536133,0.976724088191986,
False,0.999996304512024,0.006746232509613,0.999996304512024,0.2053190320730209,vgg16,fgsm,0.01,3.7549431324005127,0.9777140617370604,
