adv_correct_classification,clean_true_prob,adv_true_prob,clean_max_prob,adv_max_prob,model,attack,attack_param,l2_norm,ssim,clean_correct_classification
False,0.985948085784912,0.1229428127408027,0.985948085784912,0.8113667964935303,resnet50,cw,0.5,1.0786153078079224,0.9991006851196288,True
True,0.9856513738632202,0.5627090334892273,0.9856513738632202,0.5627090334892273,resnet50,cw,0.5,1.1701141595840454,0.9988955855369568,True
False,0.974828600883484,0.2489873319864273,0.974828600883484,0.7273434400558472,resnet50,cw,0.5,1.5056928396224976,0.997239589691162,True
True,0.9967980980873108,0.516395628452301,0.9967980980873108,0.516395628452301,resnet50,cw,0.5,1.781321406364441,0.9913963079452516,True
False,0.9890661239624025,0.1261484026908874,0.9890661239624025,0.8689402341842651,resnet50,cw,0.5,1.0344533920288086,0.998846173286438,True
False,0.9987583160400392,7.478316547349095e-06,0.9987583160400392,0.998929798603058,resnet50,cw,0.5,2.2437541484832764,0.984695315361023,True
False,0.995940923690796,0.0013274714583531,0.995940923690796,0.9572449326515198,resnet50,cw,0.5,1.4616152048110962,0.9976644515991212,True
False,0.9934613704681396,0.0021467586047947,0.9934613704681396,0.9718871712684632,resnet50,cw,0.5,2.159437417984009,0.9921649694442748,True
False,0.9803884029388428,6.823334115324542e-05,0.9803884029388428,0.8292280435562134,resnet50,cw,0.5,2.397331714630127,0.979813516139984,True
False,0.99847012758255,0.0008130600326694,0.99847012758255,0.9877375364303588,resnet50,cw,0.5,1.0830868482589722,0.9987217783927916,True
False,0.9960871934890748,0.0002076709788525,0.9960871934890748,0.9987615346908568,resnet50,cw,0.5,1.5916723012924194,0.9948613047599792,True
False,0.996254563331604,0.0026564367581158,0.996254563331604,0.8154256939888,resnet50,cw,0.5,1.7608221769332886,0.9963635802268982,True
False,0.9985598921775818,0.452698677778244,0.9985598921775818,0.5446862578392029,resnet50,cw,0.5,1.6015132665634155,0.9976117014884948,True
False,0.9903732538223268,0.1029208004474639,0.9903732538223268,0.8955881595611572,resnet50,cw,0.5,1.2732285261154177,0.9932248592376708,True
False,0.828338086605072,0.3716999292373657,0.828338086605072,0.604075014591217,resnet50,cw,0.5,0.8685954809188843,0.9971836805343628,True
False,0.9905363917350768,0.0299045965075492,0.9905363917350768,0.954442024230957,resnet50,cw,0.5,1.8938398361206048,0.99052494764328,True
True,0.9944350719451904,0.6630367040634155,0.9944350719451904,0.6630367040634155,resnet50,cw,0.5,1.4572465419769287,0.9962565898895264,True
True,0.9755635857582092,0.4911352694034576,0.9755635857582092,0.4911352694034576,resnet50,cw,0.5,1.0969544649124146,0.99725341796875,True
False,0.9897603392601012,0.0098864771425724,0.9897603392601012,0.926551103591919,resnet50,cw,0.5,1.2621830701828003,0.9973145723342896,True
False,0.9838901162147522,0.0006000370485708,0.9838901162147522,0.9945259690284728,resnet50,cw,0.5,1.4652035236358645,0.9944982528686525,True
False,0.9927220940589904,0.314493715763092,0.9927220940589904,0.682056188583374,resnet50,cw,0.5,1.2382371425628662,0.9974764585494996,True
False,0.998084306716919,0.1443019658327102,0.998084306716919,0.6979891061782837,resnet50,cw,0.5,1.6941332817077637,0.9965403079986572,True
False,0.995461881160736,0.2235926687717437,0.995461881160736,0.3669849336147308,resnet50,cw,0.5,1.1703588962554932,0.9984540343284608,True
False,0.9979945421218872,0.0010613296180963,0.9979945421218872,0.9842738509178162,resnet50,cw,0.5,1.5399959087371826,0.997081696987152,True
False,0.9941452741622924,0.1246147453784942,0.9941452741622924,0.8737763166427612,resnet50,cw,0.5,1.1129988431930542,0.997708797454834,True
False,0.9956041574478148,0.0003165465896017,0.9956041574478148,0.5625914931297302,resnet50,cw,0.5,2.082875490188598,0.9870325922966005,True
