adv_correct_classification,clean_true_prob,adv_true_prob,clean_max_prob,adv_max_prob,model,attack,attack_param,l2_norm,ssim,clean_correct_classification
False,0.9986675977706908,0.0011653616093099,0.9986675977706908,0.1144633814692497,vgg16,fgsm,0.21,75.04573822021484,0.3041139543056488,
False,0.999997854232788,0.0015018760459497,0.999997854232788,0.1447513103485107,vgg16,fgsm,0.21,78.78923797607422,0.2339832186698913,
False,0.9999802112579346,0.0035185625310987,0.9999802112579346,0.127372995018959,vgg16,fgsm,0.21,76.7606430053711,0.2459885329008102,
False,0.9998632669448853,0.0009603863582015,0.9998632669448853,0.278201162815094,vgg16,fgsm,0.21,77.73057556152344,0.1513037532567978,
False,0.9992606043815612,0.0024549961090087,0.9992606043815612,0.1758991479873657,vgg16,fgsm,0.21,74.56399536132812,0.2520099580287933,
False,0.0306845046579837,0.0010758398566395,0.2430841028690338,0.117174781858921,vgg16,fgsm,0.21,77.02889251708984,0.1365905404090881,
False,0.9999356269836426,0.0040614143945276,0.9999356269836426,0.215548500418663,vgg16,fgsm,0.21,79.79124450683594,0.2552682161331177,
False,0.5264146327972412,0.0006024325848557,0.5264146327972412,0.0866527706384658,vgg16,fgsm,0.21,79.45348358154297,0.213930457830429,
False,0.9977695941925048,0.0012482387246564,0.9977695941925048,0.1106892749667167,vgg16,fgsm,0.21,79.91249084472656,0.1114566475152969,
False,0.9026808738708496,0.0002909161557909,0.9026808738708496,0.2357954233884811,vgg16,fgsm,0.21,76.08788299560547,0.2954923510551452,
False,0.9997749924659728,0.0005330887506715,0.9997749924659728,0.0832109674811363,vgg16,fgsm,0.21,79.89522552490234,0.2131499052047729,
False,0.9997925162315368,0.0014068491291254,0.9997925162315368,0.0988626480102539,vgg16,fgsm,0.21,77.58804321289062,0.2108554542064666,
False,0.999991536140442,0.0004406052757985,0.999991536140442,0.1065563410520553,vgg16,fgsm,0.21,77.51390075683594,0.2227798104286193,
False,0.9990216493606568,0.00086082884809,0.9990216493606568,0.0895741209387779,vgg16,fgsm,0.21,76.38713836669922,0.1131609082221984,
False,0.1596345454454422,0.0023220009170472,0.2915821671485901,0.1784606724977493,vgg16,fgsm,0.21,75.28939056396484,0.1627732217311859,
False,0.9974863529205322,0.0021251786965876,0.9974863529205322,0.0975662618875503,vgg16,fgsm,0.21,76.6125259399414,0.1130807697772979,
False,0.9984526634216307,0.0002215850836364,0.9984526634216307,0.1234597191214561,vgg16,fgsm,0.21,76.19243621826172,0.2369114607572555,
False,0.7770533561706543,0.0008128235349431,0.7770533561706543,0.1591350138187408,vgg16,fgsm,0.21,69.21141815185547,0.1820069551467895,
False,0.999996304512024,0.0014031277969479,0.999996304512024,0.058135624974966,vgg16,fgsm,0.21,74.4532470703125,0.1852317750453949,
False,0.9906641244888306,0.0022042654454708,0.9906641244888306,0.5160167217254639,vgg16,fgsm,0.21,71.32129669189453,0.0974350199103355,
False,0.9999997615814208,0.0008047500741668,0.9999997615814208,0.1162899881601333,vgg16,fgsm,0.21,79.88031768798828,0.1889216899871826,
False,0.9884105920791626,0.0050059515051543,0.9884105920791626,0.083043560385704,vgg16,fgsm,0.21,78.23040008544922,0.1818396300077438,
False,0.9996250867843628,0.0013963000383228,0.9996250867843628,0.0709815174341201,vgg16,fgsm,0.21,77.72992706298828,0.1820858418941497,
False,0.9701675176620485,0.0007396735600195,0.9701675176620485,0.0421063639223575,vgg16,fgsm,0.21,75.51190185546875,0.2100746482610702,
False,0.9453171491622924,0.0047910022549331,0.9453171491622924,0.0867066383361816,vgg16,fgsm,0.21,74.02352905273438,0.1818742454051971,
False,0.9999858140945436,0.0034649646840989,0.9999858140945436,0.0924015268683433,vgg16,fgsm,0.21,79.58405303955078,0.1447552144527435,
False,0.9997699856758118,0.0006460037548094,0.9997699856758118,0.0888367965817451,vgg16,fgsm,0.21,78.33074188232422,0.1944563686847686,
False,0.999236226081848,0.0056069106794893,0.999236226081848,0.0885799303650856,vgg16,fgsm,0.21,74.08724212646484,0.2067240476608276,
False,0.9999760389328004,0.001058998866938,0.9999760389328004,0.067770816385746,vgg16,fgsm,0.21,77.1318588256836,0.1611610502004623,
False,0.9999938011169434,0.0011710117105394,0.9999938011169434,0.0584605634212493,vgg16,fgsm,0.21,74.69058227539062,0.2220397442579269,
False,0.9999996423721312,0.0014629039214923,0.9999996423721312,0.0565223880112171,vgg16,fgsm,0.21,78.59272766113281,0.0979312658309936,
False,1.0,0.0077683487907052,1.0,0.2043113261461258,vgg16,fgsm,0.21,75.34490966796875,0.1928185820579528,
False,0.9962336421012878,0.0015438125701621,0.9962336421012878,0.2380176335573196,vgg16,fgsm,0.21,79.1849136352539,0.4348809719085693,
False,0.9990658164024352,0.0025208855513483,0.9990658164024352,0.0943088456988334,vgg16,fgsm,0.21,68.7601547241211,0.1043806821107864,
False,0.9953750967979432,0.0040564974769949,0.9953750967979432,0.081573836505413,vgg16,fgsm,0.21,70.1921157836914,0.1601496934890747,
False,0.9999876022338868,0.0012445843312889,0.9999876022338868,0.0880803614854812,vgg16,fgsm,0.21,73.07547760009766,0.2195627987384796,
