correct_classification,true_prob_before,true_prob_after,max_prob_before,max_prob_after,model,attack,attack_param,l2_norm,ssim
False,0.9859731197357178,0.015726907178759575,0.9859731197357178,0.05932683125138283,resnet50,fgsm,0.25,87.85880279541016,0.24527966976165771
False,0.985670268535614,0.006154990755021572,0.985670268535614,0.06079376861453056,resnet50,fgsm,0.25,92.47368621826172,0.1823233813047409
False,0.974802553653717,0.010154842399060726,0.974802553653717,0.08329911530017853,resnet50,fgsm,0.25,89.64246368408203,0.19120702147483826
False,0.9967940449714661,0.005069407634437084,0.9967940449714661,0.07723608613014221,resnet50,fgsm,0.25,91.0966567993164,0.11791583150625229
False,0.9890440702438354,0.008009584620594978,0.9890440702438354,0.14319999516010284,resnet50,fgsm,0.25,86.80712890625,0.19668321311473846
False,0.9987654685974121,0.004288587253540754,0.9987654685974121,0.056747354567050934,resnet50,fgsm,0.25,90.82508850097656,0.10260453820228577
False,0.9959326386451721,0.009680408053100109,0.9959326386451721,0.08651891350746155,resnet50,fgsm,0.25,94.13359069824219,0.19936268031597137
False,0.993465006351471,0.06373734027147293,0.993465006351471,0.2928137183189392,resnet50,fgsm,0.25,93.92671966552734,0.16902104020118713
False,0.9803726077079773,0.009355363436043262,0.9803726077079773,0.09511100500822067,resnet50,fgsm,0.25,93.9897689819336,0.08413045108318329
False,0.9984538555145264,0.00693505210801959,0.9984538555145264,0.048369403928518295,resnet50,fgsm,0.25,89.39346313476562,0.23612916469573975
False,0.9960775971412659,0.0038722469471395016,0.9960775971412659,0.04473836347460747,resnet50,fgsm,0.25,94.24491882324219,0.16567188501358032
False,0.9962750673294067,0.007538404781371355,0.9962750673294067,0.046069756150245667,resnet50,fgsm,0.25,91.0802993774414,0.16330461204051971
False,0.9985644221305847,0.006851509679108858,0.9985644221305847,0.06454463303089142,resnet50,fgsm,0.25,91.05314636230469,0.17272013425827026
False,0.9903415441513062,0.004712930414825678,0.9903415441513062,0.11602595448493958,resnet50,fgsm,0.25,89.48326873779297,0.08658371865749359
False,0.8252915740013123,0.004535101354122162,0.8252915740013123,0.039830971509218216,resnet50,fgsm,0.25,88.24314880371094,0.12365648150444031
False,0.9905107617378235,0.005356688052415848,0.9905107617378235,0.07443328201770782,resnet50,fgsm,0.25,89.08495330810547,0.08421856164932251
False,0.9944443106651306,0.005393628962337971,0.9944443106651306,0.04563513025641441,resnet50,fgsm,0.25,89.52075958251953,0.19114980101585388
False,0.9758192896842957,0.002389967441558838,0.9758192896842957,0.9113830924034119,resnet50,fgsm,0.25,81.53768920898438,0.1441536545753479
False,0.9897390007972717,0.004763709846884012,0.9897390007972717,0.04952872544527054,resnet50,fgsm,0.25,87.31526184082031,0.14185091853141785
False,0.9839502573013306,0.005565316416323185,0.9839502573013306,0.07235583662986755,resnet50,fgsm,0.25,83.20340728759766,0.07404561340808868
False,0.9927204847335815,0.005977941676974297,0.9927204847335815,0.042460616677999496,resnet50,fgsm,0.25,94.37821197509766,0.14492599666118622
False,0.9980854988098145,0.0061952765099704266,0.9980854988098145,0.047947634011507034,resnet50,fgsm,0.25,91.43336486816406,0.14137737452983856
False,0.995464026927948,0.004931073635816574,0.995464026927948,0.04207621514797211,resnet50,fgsm,0.25,91.05176544189453,0.14458207786083221
False,0.9979957342147827,0.005994370207190514,0.9979957342147827,0.03645337000489235,resnet50,fgsm,0.25,88.23172760009766,0.16797074675559998
False,0.9941357374191284,0.009358222596347332,0.9941357374191284,0.059571899473667145,resnet50,fgsm,0.25,86.78719329833984,0.1388023942708969
False,0.995613694190979,0.005640166811645031,0.995613694190979,0.08801311254501343,resnet50,fgsm,0.25,93.56800079345703,0.11385732889175415
False,0.9908285140991211,0.005498714279383421,0.9908285140991211,0.058977436274290085,resnet50,fgsm,0.25,92.2035140991211,0.14448800683021545
False,0.9967861175537109,0.007607308216392994,0.9967861175537109,0.06152632087469101,resnet50,fgsm,0.25,86.8077163696289,0.1613766849040985
False,0.9971550703048706,0.008756580762565136,0.9971550703048706,0.07834546267986298,resnet50,fgsm,0.25,90.78694152832031,0.12488855421543121
False,0.9925462603569031,0.02008519135415554,0.9925462603569031,0.10048878937959671,resnet50,fgsm,0.25,87.46714782714844,0.17006435990333557
False,0.9844937324523926,0.004651687107980251,0.9844937324523926,0.04904935508966446,resnet50,fgsm,0.25,91.25443267822266,0.07591136544942856
False,0.9854470491409302,0.025627432391047478,0.9854470491409302,0.06689845025539398,resnet50,fgsm,0.25,88.21588897705078,0.1529182344675064
False,0.9914411306381226,0.006861087866127491,0.9914411306381226,0.05691060051321983,resnet50,fgsm,0.25,93.30286407470703,0.35377129912376404
False,0.9942017197608948,0.009544986300170422,0.9942017197608948,0.07106585800647736,resnet50,fgsm,0.25,81.20874786376953,0.07798419892787933
False,0.992544412612915,0.010768646374344826,0.992544412612915,0.16673223674297333,resnet50,fgsm,0.25,81.97759246826172,0.1260184943675995
False,0.9932477474212646,0.005656479392200708,0.9932477474212646,0.05620161443948746,resnet50,fgsm,0.25,84.89065551757812,0.17197075486183167
False,0.9992269277572632,0.006955857388675213,0.9992269277572632,0.07815320044755936,resnet50,fgsm,0.25,94.13941192626953,0.11851722002029419
False,0.9952698349952698,0.005546083208173513,0.9952698349952698,0.07719016075134277,resnet50,fgsm,0.25,88.98358154296875,0.19465062022209167
False,0.9971676468849182,0.016498839482665062,0.9971676468849182,0.11904077231884003,resnet50,fgsm,0.25,92.27074432373047,0.11002620309591293
